time,ch1,ch2,,,,
7.58E-05,0,-0.004,,,,
7.59E-05,0,-0.0024,,,,
7.59E-05,0,-0.0032,,,,
7.60E-05,0,-0.0048,,,,
7.60E-05,0,-0.0016,,,,
7.61E-05,0,-0.0032,,,,
7.61E-05,0,-0.0024,,,,
7.62E-05,0,-0.0024,,,,
7.62E-05,0,-0.0024,,,,
7.63E-05,0,-0.0016,,,,
7.63E-05,0,-0.0024,,,,
7.64E-05,0,-0.0024,,,,
7.64E-05,0,-0.0016,,,,
7.65E-05,0,0,,,,
7.65E-05,0,-0.0032,,,,
7.66E-05,0,-0.0024,,,,
7.66E-05,0,-0.0024,,,,
7.67E-05,0,-0.0024,,,,
7.67E-05,0,0,,,,
7.68E-05,0,-0.0024,,,,
7.68E-05,0,-0.0016,,,,
7.69E-05,0,0,,,,
7.69E-05,0,0,,,,
7.70E-05,0,-0.0024,,,,
7.70E-05,0,0.0016,,,,
7.71E-05,0,0.0016,,,,
7.71E-05,0,0,,,,
7.72E-05,0,0.0016,,,,
7.72E-05,0,0.0032,,,,
7.73E-05,0,0,,,,
7.73E-05,0,0.0016,,,,
7.74E-05,0,0,,,,
7.74E-05,0,0,,,,
7.75E-05,0,0,,,,
7.75E-05,0,0,,,,
7.76E-05,0,0,,,,
7.76E-05,0,0,,,,
7.77E-05,0,-0.0016,,,,
7.77E-05,0,0,,,,
7.78E-05,0,-0.0016,,,,
7.78E-05,0,0,,,,
7.79E-05,0,-0.0016,,,,
7.79E-05,0,-0.0016,,,,
7.80E-05,0,-0.0016,,,,
7.80E-05,0,0,,,,
7.81E-05,0,-0.0024,,,,
7.81E-05,0,0.0024,,,,
7.82E-05,0,-0.0032,,,,
7.82E-05,0,0,,,,
7.83E-05,0,0,,,,
7.83E-05,0,-0.0016,,,,
7.84E-05,0,-0.0016,,,,
7.84E-05,0,0,,,,
7.85E-05,0,-0.0024,,,,
7.85E-05,0,0,,,,
7.86E-05,0,-0.0032,,,,
7.86E-05,0,0,,,,
7.87E-05,0,-0.0024,,,,
7.87E-05,0,0,,,,
7.88E-05,0,-0.0032,,,,
7.88E-05,0,0,,,,
7.89E-05,0,0,,,,
7.89E-05,0,0,,,,
7.90E-05,0,0,,,,
7.90E-05,0,-0.0032,,,,
7.91E-05,0,-0.0016,,,,
7.91E-05,0,-0.0024,,,,
7.92E-05,0,-0.0024,,,,
7.92E-05,0,-0.0024,,,,
7.93E-05,0,-0.0016,,,,
7.93E-05,0,-0.0032,,,,
7.94E-05,0,-0.0032,,,,
7.94E-05,0,-0.0016,,,,
7.95E-05,0,-0.0032,,,,
7.95E-05,0,-0.0016,,,,
7.96E-05,0,-0.0032,,,,
7.96E-05,0,-0.0016,,,,
7.97E-05,0,-0.0024,,,,
7.97E-05,0,-0.0032,,,,
7.98E-05,0,-0.0024,,,,
7.98E-05,0,-0.0048,,,,
7.99E-05,0,-0.0032,,,,
7.99E-05,0,-0.0048,,,,
8.00E-05,0,-0.0056,,,,
8.00E-05,0,-0.0056,,,,
8.01E-05,0,-0.0032,,,,
8.01E-05,0,-0.0064,,,,
8.02E-05,0,-0.0048,,,,
8.02E-05,0,-0.0056,,,,
8.03E-05,0,-0.0056,,,,
8.03E-05,0,-0.0064,,,,
8.04E-05,0,-0.0072,,,,
8.04E-05,0,-0.0048,,,,
8.05E-05,0,-0.0056,,,,
8.05E-05,0,-0.0048,,,,
8.06E-05,0,-0.0064,,,,
8.06E-05,0,-0.0048,,,,
8.07E-05,0,-0.0048,,,,
8.07E-05,0,-0.0056,,,,
8.08E-05,0,-0.0056,,,,
8.08E-05,0,-0.0064,,,,
8.09E-05,0,-0.0048,,,,
8.09E-05,0,-0.0056,,,,
8.10E-05,0,-0.0064,,,,
8.10E-05,0,-0.0056,,,,
8.11E-05,0,-0.0056,,,,
8.11E-05,0,-0.0088,,,,
8.12E-05,0,-0.0064,,,,
8.12E-05,0,-0.0064,,,,
8.13E-05,0,-0.0064,,,,
8.13E-05,0,-0.0048,,,,
8.14E-05,0,-0.008,,,,
8.14E-05,0,-0.0048,,,,
8.15E-05,0,-0.004,,,,
8.15E-05,0,-0.0048,,,,
8.16E-05,0,-0.0032,,,,
8.16E-05,0,-0.0016,,,,
8.17E-05,0,-0.0016,,,,
8.17E-05,0,-0.0024,,,,
8.18E-05,0,0.0024,,,,
8.18E-05,0,-0.0032,,,,
8.19E-05,0,0.0048,,,,
8.19E-05,0,0,,,,
8.20E-05,0,0.004,,,,
8.20E-05,0,0.0024,,,,
8.21E-05,0,0.0048,,,,
8.21E-05,0,0.0024,,,,
8.22E-05,0,0.004,,,,
8.22E-05,0,0.0064,,,,
8.23E-05,0,0.0048,,,,
8.23E-05,0,0.0064,,,,
8.24E-05,0,0.0056,,,,
8.24E-05,0,0.0072,,,,
8.25E-05,0,0.008,,,,
8.25E-05,0,0.008,,,,
8.26E-05,0,0.0104,,,,
8.26E-05,0,0.0128,,,,
8.27E-05,0,0.0112,,,,
8.27E-05,0,0.0104,,,,
8.28E-05,0,0.0128,,,,
8.28E-05,0,0.016,,,,
8.29E-05,0,0.0096,,,,
8.29E-05,0,0.0192,,,,
8.30E-05,0,0.0128,,,,
8.30E-05,0,0.0136,,,,
8.31E-05,0,0.0144,,,,
8.31E-05,0,0.0112,,,,
8.32E-05,0,0.0104,,,,
8.32E-05,0,0.0112,,,,
8.33E-05,0,0.0096,,,,
8.33E-05,0,0.008,,,,
8.34E-05,0,0.0088,,,,
8.34E-05,0,0.0096,,,,
8.35E-05,0,0.008,,,,
8.35E-05,0,0.004,,,,
8.36E-05,0,0.008,,,,
8.36E-05,0,0.0032,,,,
8.37E-05,0,0.0072,,,,
8.37E-05,0,0.0016,,,,
8.38E-05,0,0.0016,,,,
8.38E-05,0,-0.0016,,,,
8.39E-05,0,0,,,,
8.39E-05,0,0.0064,,,,
8.40E-05,0,-0.0032,,,,
8.40E-05,0,0.0016,,,,
8.41E-05,0,-0.004,,,,
8.41E-05,0,-0.0024,,,,
8.42E-05,0.04,-0.0088,,,,
8.42E-05,0,0,,,,
8.43E-05,0,-0.0096,,,,
8.43E-05,0,-0.008,,,,
8.44E-05,0,-0.0112,,,,
8.44E-05,0,-0.0088,,,,
8.45E-05,0,-0.0128,,,,
8.45E-05,0,-0.0088,,,,
8.46E-05,0,-0.016,,,,
8.46E-05,0,-0.012,,,,
8.47E-05,0,-0.0144,,,,
8.47E-05,0,-0.0104,,,,
8.48E-05,0,-0.0152,,,,
8.48E-05,0,-0.0128,,,,
8.49E-05,0,-0.0144,,,,
8.49E-05,0,-0.012,,,,
8.50E-05,0,-0.0144,,,,
8.50E-05,0,-0.008,,,,
8.51E-05,0,-0.0144,,,,
8.51E-05,0,-0.0104,,,,
8.52E-05,0,-0.0128,,,,
8.52E-05,0,-0.008,,,,
8.53E-05,0,-0.012,,,,
8.53E-05,0,-0.0088,,,,
8.54E-05,0,-0.012,,,,
8.54E-05,0,-0.0104,,,,
8.55E-05,0,-0.0088,,,,
8.55E-05,0,-0.0096,,,,
8.56E-05,0,-0.0096,,,,
8.56E-05,0,-0.0104,,,,
8.57E-05,0,-0.0088,,,,
8.57E-05,0,-0.0112,,,,
8.58E-05,0,-0.008,,,,
8.58E-05,0,-0.0056,,,,
8.59E-05,0,-0.008,,,,
8.59E-05,0,-0.0072,,,,
8.60E-05,0,-0.0064,,,,
8.60E-05,0,-0.0048,,,,
8.61E-05,0,-0.004,,,,
8.61E-05,0,-0.0072,,,,
8.62E-05,0,-0.0056,,,,
8.62E-05,0,-0.0056,,,,
8.63E-05,0,-0.0056,,,,
8.63E-05,0,-0.0056,,,,
8.64E-05,0,-0.0032,,,,
8.64E-05,0,-0.012,,,,
8.65E-05,0,-0.0024,,,,
8.65E-05,0,-0.012,,,,
8.66E-05,0,-0.0096,,,,
8.66E-05,0,-0.0072,,,,
8.67E-05,0,-0.0112,,,,
8.67E-05,0,-0.0112,,,,
8.68E-05,0,-0.0096,,,,
8.68E-05,0,-0.012,,,,
8.69E-05,0,-0.0096,,,,
8.69E-05,0,-0.0088,,,,
8.70E-05,0,-0.0128,,,,
8.70E-05,0,-0.0096,,,,
8.71E-05,0,-0.0096,,,,
8.71E-05,0,-0.0104,,,,
8.72E-05,0,-0.0088,,,,
8.72E-05,0,-0.012,,,,
8.73E-05,0,-0.0112,,,,
8.73E-05,0,-0.012,,,,
8.74E-05,0,-0.0104,,,,
8.74E-05,0,-0.008,,,,
8.75E-05,0,-0.0112,,,,
8.75E-05,0,-0.008,,,,
8.76E-05,0,-0.0104,,,,
8.76E-05,0,-0.0048,,,,
8.77E-05,0,-0.012,,,,
8.77E-05,0,-0.0048,,,,
8.78E-05,0,-0.0088,,,,
8.78E-05,0,-0.0056,,,,
8.79E-05,0,-0.0048,,,,
8.79E-05,0,-0.004,,,,
8.80E-05,0,-0.004,,,,
8.80E-05,0,-0.0016,,,,
8.81E-05,0,-0.0016,,,,
8.81E-05,0,0,,,,
8.82E-05,0,0.004,,,,
8.82E-05,0,0.0048,,,,
8.83E-05,0,0.008,,,,
8.83E-05,0,0.0048,,,,
8.84E-05,0,0.0104,,,,
8.84E-05,0,0.0112,,,,
8.85E-05,0,0.0136,,,,
8.85E-05,0,0.0152,,,,
8.86E-05,0,0.0144,,,,
8.86E-05,0,0.0168,,,,
8.87E-05,0,0.0192,,,,
8.87E-05,0,0.0224,,,,
8.88E-05,0,0.0208,,,,
8.88E-05,0,0.0232,,,,
8.89E-05,0,0.0248,,,,
8.89E-05,0,0.0256,,,,
8.90E-05,0,0.0256,,,,
8.90E-05,0,0.0296,,,,
8.91E-05,0,0.0288,,,,
8.91E-05,0,0.0272,,,,
8.92E-05,0,0.0296,,,,
8.92E-05,0,0.0296,,,,
8.93E-05,0,0.0296,,,,
8.93E-05,0,0.0328,,,,
8.94E-05,0,0.0288,,,,
8.94E-05,0,0.0312,,,,
8.95E-05,0,0.0304,,,,
8.95E-05,0,0.032,,,,
8.96E-05,0,0.0288,,,,
8.96E-05,0,0.0296,,,,
8.97E-05,0,0.0288,,,,
8.97E-05,0,0.0256,,,,
8.98E-05,0,0.0288,,,,
8.98E-05,0,0.0264,,,,
8.99E-05,0,0.0256,,,,
8.99E-05,0,0.0232,,,,
9.00E-05,0,0.0224,,,,
9.00E-05,0,0.0208,,,,
9.01E-05,0,0.0192,,,,
9.01E-05,0,0.0144,,,,
9.02E-05,0,0.0128,,,,
9.02E-05,0,0.0104,,,,
9.03E-05,0,0.0096,,,,
9.03E-05,0,0.0064,,,,
9.04E-05,0,0.0048,,,,
9.04E-05,0,0,,,,
9.05E-05,0,0,,,,
9.05E-05,0,-0.0064,,,,
9.06E-05,0,-0.0072,,,,
9.06E-05,0,-0.008,,,,
9.07E-05,0,-0.0088,,,,
9.07E-05,0,-0.0192,,,,
9.08E-05,0,-0.0128,,,,
9.08E-05,0,-0.0208,,,,
9.09E-05,0,-0.0192,,,,
9.09E-05,0,-0.024,,,,
9.10E-05,0,-0.0256,,,,
9.10E-05,0,-0.0304,,,,
9.11E-05,0,-0.028,,,,
9.11E-05,0,-0.032,,,,
9.12E-05,0,-0.0336,,,,
9.12E-05,0,-0.0352,,,,
9.13E-05,0,-0.0384,,,,
9.13E-05,0,-0.0408,,,,
9.14E-05,0,-0.0392,,,,
9.14E-05,0,-0.04,,,,
9.15E-05,0,-0.0432,,,,
9.15E-05,0,-0.044,,,,
9.16E-05,0,-0.044,,,,
9.16E-05,0,-0.0416,,,,
9.17E-05,0,-0.044,,,,
9.17E-05,0,-0.044,,,,
9.18E-05,0,-0.0432,,,,
9.18E-05,0,-0.044,,,,
9.19E-05,0,-0.0376,,,,
9.19E-05,0,-0.0384,,,,
9.20E-05,0,-0.0344,,,,
9.20E-05,0,-0.0336,,,,
9.21E-05,0,-0.032,,,,
9.21E-05,0,-0.0312,,,,
9.22E-05,0,-0.028,,,,
9.22E-05,0,-0.0184,,,,
9.23E-05,0,-0.0224,,,,
9.23E-05,0,-0.0208,,,,
9.24E-05,0,-0.0176,,,,
9.24E-05,0,-0.008,,,,
9.25E-05,0,-0.0072,,,,
9.25E-05,0,-0.0064,,,,
9.26E-05,0,-0.0088,,,,
9.26E-05,0,-0.0016,,,,
9.27E-05,0,0.004,,,,
9.27E-05,0,0.0056,,,,
9.28E-05,0,0.0064,,,,
9.28E-05,0,0.0088,,,,
9.29E-05,0,0.0112,,,,
9.29E-05,0,0.0112,,,,
9.30E-05,0,0.0168,,,,
9.30E-05,0,0.0208,,,,
9.31E-05,0,0.0208,,,,
9.31E-05,0,0.02,,,,
9.32E-05,0,0.0208,,,,
9.32E-05,0,0.0264,,,,
9.33E-05,0,0.0256,,,,
9.33E-05,0,0.0264,,,,
9.34E-05,0,0.0232,,,,
9.34E-05,0,0.0232,,,,
9.35E-05,0,0.024,,,,
9.35E-05,0,0.0296,,,,
9.36E-05,0,0.02,,,,
9.36E-05,0,0.0224,,,,
9.37E-05,0,0.0208,,,,
9.37E-05,0,0.0168,,,,
9.38E-05,0,0.0176,,,,
9.38E-05,0,0.0176,,,,
9.39E-05,0,0.0128,,,,
9.39E-05,0,0.012,,,,
9.40E-05,0,0.0072,,,,
9.40E-05,0,0.0096,,,,
9.41E-05,0,0.0064,,,,
9.41E-05,0,0.0072,,,,
9.42E-05,0,-0.0024,,,,
9.42E-05,0,0,,,,
9.43E-05,0,-0.0032,,,,
9.43E-05,0,-0.0032,,,,
9.44E-05,0,-0.0064,,,,
9.44E-05,0,-0.0104,,,,
9.45E-05,0,-0.012,,,,
9.45E-05,0,-0.0152,,,,
9.46E-05,0,-0.0176,,,,
9.46E-05,0,-0.0144,,,,
9.47E-05,0,-0.0224,,,,
9.47E-05,0,-0.0208,,,,
9.48E-05,0,-0.024,,,,
9.48E-05,0,-0.0192,,,,
9.49E-05,0,-0.0256,,,,
9.49E-05,0,-0.0224,,,,
9.50E-05,0,-0.0272,,,,
9.50E-05,0.04,-0.0216,,,,
9.51E-05,0,-0.0248,,,,
9.51E-05,0,-0.0208,,,,
9.52E-05,0.04,-0.0224,,,,
9.52E-05,0,-0.0216,,,,
9.53E-05,0,-0.0192,,,,
9.53E-05,0,-0.0192,,,,
9.54E-05,0,-0.0152,,,,
9.54E-05,0,-0.0112,,,,
9.55E-05,0,-0.0104,,,,
9.55E-05,0,-0.0144,,,,
9.56E-05,0,-0.0056,,,,
9.56E-05,0,-0.0064,,,,
9.57E-05,0,-0.0024,,,,
9.57E-05,0,0,,,,
9.58E-05,0,0,,,,
9.58E-05,0.04,0.0024,,,,
9.59E-05,0,0.008,,,,
9.59E-05,0,0.0096,,,,
9.60E-05,0,0.0096,,,,
9.60E-05,0,0.0136,,,,
9.61E-05,0,0.0136,,,,
9.61E-05,0,0.016,,,,
9.62E-05,0,0.02,,,,
9.62E-05,0,0.0208,,,,
9.63E-05,0,0.024,,,,
9.63E-05,0,0.0224,,,,
9.64E-05,0,0.0264,,,,
9.64E-05,0,0.024,,,,
9.65E-05,0,0.0272,,,,
9.65E-05,0,0.0272,,,,
9.66E-05,0,0.0264,,,,
9.66E-05,0,0.0256,,,,
9.67E-05,0,0.028,,,,
9.67E-05,0,0.0272,,,,
9.68E-05,0,0.0256,,,,
9.68E-05,0,0.024,,,,
9.69E-05,0,0.0224,,,,
9.69E-05,0,0.02,,,,
9.70E-05,0,0.0208,,,,
9.70E-05,0,0.0192,,,,
9.71E-05,0,0.016,,,,
9.71E-05,0,0.0152,,,,
9.72E-05,0,0.0128,,,,
9.72E-05,0,0.0128,,,,
9.73E-05,0,0.008,,,,
9.73E-05,0,0.0056,,,,
9.74E-05,0,0.0032,,,,
9.74E-05,0.04,0.0016,,,,
9.75E-05,0,0,,,,
9.75E-05,0,-0.004,,,,
9.76E-05,0,-0.0024,,,,
9.76E-05,0,-0.0112,,,,
9.77E-05,0,-0.0056,,,,
9.77E-05,0,-0.0128,,,,
9.78E-05,0,-0.0128,,,,
9.78E-05,0,-0.0112,,,,
9.79E-05,0,-0.0144,,,,
9.79E-05,0,-0.0208,,,,
9.80E-05,0,-0.016,,,,
9.80E-05,0,-0.0192,,,,
9.81E-05,0,-0.0192,,,,
9.81E-05,0,-0.02,,,,
9.82E-05,0,-0.0192,,,,
9.82E-05,0,-0.0224,,,,
9.83E-05,0,-0.024,,,,
9.83E-05,0,-0.0152,,,,
9.84E-05,0,-0.0224,,,,
9.84E-05,0,-0.0192,,,,
9.85E-05,0,-0.0192,,,,
9.85E-05,0,-0.0224,,,,
9.86E-05,0,-0.012,,,,
9.86E-05,0,-0.012,,,,
9.87E-05,0,-0.0176,,,,
9.87E-05,0,-0.0112,,,,
9.88E-05,0,-0.0136,,,,
9.88E-05,0,-0.0032,,,,
9.89E-05,0,-0.0064,,,,
9.89E-05,0,-0.0016,,,,
9.90E-05,0,-0.0024,,,,
9.90E-05,0.04,-0.0024,,,,
9.91E-05,0,0.0032,,,,
9.91E-05,0,0.0048,,,,
9.92E-05,0,0.008,,,,
9.92E-05,0,0.0096,,,,
9.93E-05,0,0.008,,,,
9.93E-05,0,0.0104,,,,
9.94E-05,0,0.0112,,,,
9.94E-05,0.04,0.0176,,,,
9.95E-05,0,0.0168,,,,
9.95E-05,0,0.016,,,,
9.96E-05,0,0.0152,,,,
9.96E-05,0,0.0224,,,,
9.97E-05,0,0.0192,,,,
9.97E-05,0,0.0232,,,,
9.98E-05,0,0.0168,,,,
9.98E-05,0,0.02,,,,
9.99E-05,0,0.0208,,,,
9.99E-05,0,0.0208,,,,
1.00E-04,0,0.0208,,,,
1.00E-04,0,0.0184,,,,
1.00E-04,0,0.0192,,,,
1.00E-04,0,0.0136,,,,
1.00E-04,0,0.0192,,,,
1.00E-04,0,0.0192,,,,
1.00E-04,0,0.0136,,,,
1.00E-04,0,0.0096,,,,
1.00E-04,0,0.0104,,,,
1.00E-04,0,0.008,,,,
1.01E-04,0,0.0064,,,,
1.01E-04,0,0.0056,,,,
1.01E-04,0,-0.0024,,,,
1.01E-04,0,-0.0024,,,,
1.01E-04,0,-0.0048,,,,
1.01E-04,0,-0.0032,,,,
1.01E-04,0,-0.0112,,,,
1.01E-04,0,-0.0112,,,,
1.01E-04,0,-0.0152,,,,
1.01E-04,0,-0.0176,,,,
1.01E-04,0,-0.0192,,,,
1.01E-04,0,-0.024,,,,
1.01E-04,0,-0.0224,,,,
1.01E-04,0,-0.032,,,,
1.01E-04,0,-0.0256,,,,
1.01E-04,0,-0.0288,,,,
1.01E-04,0,-0.0336,,,,
1.01E-04,0,-0.032,,,,
1.01E-04,0,-0.0384,,,,
1.01E-04,0,-0.04,,,,
1.02E-04,0,-0.036,,,,
1.02E-04,0,-0.0384,,,,
1.02E-04,0,-0.044,,,,
1.02E-04,0,-0.0448,,,,
1.02E-04,0,-0.0472,,,,
1.02E-04,0.04,-0.0472,,,,
1.02E-04,0,-0.0464,,,,
1.02E-04,0,-0.0448,,,,
1.02E-04,0,-0.048,,,,
1.02E-04,0,-0.0464,,,,
1.02E-04,0,-0.0472,,,,
1.02E-04,0.04,-0.0456,,,,
1.02E-04,0,-0.0432,,,,
1.02E-04,0,-0.0408,,,,
1.02E-04,0,-0.0448,,,,
1.02E-04,0,-0.0368,,,,
1.02E-04,0,-0.04,,,,
1.02E-04,0.04,-0.0344,,,,
1.02E-04,0,-0.0344,,,,
1.02E-04,0,-0.0312,,,,
1.03E-04,0,-0.0312,,,,
1.03E-04,0,-0.024,,,,
1.03E-04,0.04,-0.0264,,,,
1.03E-04,0,-0.0184,,,,
1.03E-04,0,-0.016,,,,
1.03E-04,0,-0.016,,,,
1.03E-04,0,-0.0112,,,,
1.03E-04,0,-0.008,,,,
1.03E-04,0,-0.0016,,,,
1.03E-04,0,-0.0048,,,,
1.03E-04,0,0.0032,,,,
1.03E-04,0,0.0048,,,,
1.03E-04,0,0.0104,,,,
1.03E-04,0,0.0128,,,,
1.03E-04,0,0.016,,,,
1.03E-04,0,0.0192,,,,
1.03E-04,0,0.0232,,,,
1.03E-04,0,0.0264,,,,
1.03E-04,0,0.0288,,,,
1.03E-04,0,0.0352,,,,
1.04E-04,0,0.0336,,,,
1.04E-04,0,0.0368,,,,
1.04E-04,0,0.0376,,,,
1.04E-04,0,0.0416,,,,
1.04E-04,0,0.0416,,,,
1.04E-04,0,0.0416,,,,
1.04E-04,0,0.0424,,,,
1.04E-04,0,0.0424,,,,
1.04E-04,0,0.044,,,,
1.04E-04,0,0.0432,,,,
1.04E-04,0,0.0432,,,,
1.04E-04,0,0.0432,,,,
1.04E-04,0,0.0416,,,,
1.04E-04,0,0.0432,,,,
1.04E-04,0,0.0392,,,,
1.04E-04,0,0.0424,,,,
1.04E-04,0,0.0416,,,,
1.04E-04,0,0.04,,,,
1.04E-04,0,0.0352,,,,
1.04E-04,0,0.0352,,,,
1.05E-04,0,0.036,,,,
1.05E-04,0,0.0352,,,,
1.05E-04,0,0.0328,,,,
1.05E-04,0,0.0296,,,,
1.05E-04,0,0.0264,,,,
1.05E-04,0,0.0216,,,,
1.05E-04,0,0.02,,,,
1.05E-04,0,0.0176,,,,
1.05E-04,0,0.0184,,,,
1.05E-04,0,0.0128,,,,
1.05E-04,0,0.0104,,,,
1.05E-04,0,0.0072,,,,
1.05E-04,0,0.008,,,,
1.05E-04,0,0.004,,,,
1.05E-04,0,0.0032,,,,
1.05E-04,0,0.004,,,,
1.05E-04,0,-0.0016,,,,
1.05E-04,0,0,,,,
1.05E-04,0,-0.0032,,,,
1.05E-04,0,-0.0048,,,,
1.06E-04,0,0,,,,
1.06E-04,0,-0.0072,,,,
1.06E-04,0,-0.0024,,,,
1.06E-04,0,-0.008,,,,
1.06E-04,0,-0.004,,,,
1.06E-04,0,-0.0096,,,,
1.06E-04,0,-0.0056,,,,
1.06E-04,0,-0.0112,,,,
1.06E-04,0,-0.0056,,,,
1.06E-04,0,-0.0112,,,,
1.06E-04,0,-0.0112,,,,
1.06E-04,0,-0.0088,,,,
1.06E-04,0,-0.0104,,,,
1.06E-04,0,-0.0112,,,,
1.06E-04,0,-0.0096,,,,
1.06E-04,0,-0.012,,,,
1.06E-04,0,-0.008,,,,
1.06E-04,0,-0.0096,,,,
1.06E-04,0,-0.0088,,,,
1.06E-04,0,-0.0096,,,,
1.07E-04,0,-0.0048,,,,
1.07E-04,0,-0.0088,,,,
1.07E-04,0,-0.0056,,,,
1.07E-04,0,-0.0056,,,,
1.07E-04,0,-0.0048,,,,
1.07E-04,0,-0.004,,,,
1.07E-04,0,-0.0056,,,,
1.07E-04,0,-0.0024,,,,
1.07E-04,0,-0.0024,,,,
1.07E-04,0,-0.004,,,,
1.07E-04,0,-0.0056,,,,
1.07E-04,0,-0.0024,,,,
1.07E-04,0,-0.0048,,,,
1.07E-04,0,-0.0056,,,,
1.07E-04,0,-0.0056,,,,
1.07E-04,0,-0.0056,,,,
1.07E-04,0,-0.0056,,,,
1.07E-04,0,-0.0064,,,,
1.07E-04,0,-0.008,,,,
1.07E-04,0,-0.0064,,,,
1.08E-04,0,-0.0064,,,,
1.08E-04,0,-0.0088,,,,
1.08E-04,0.04,-0.0072,,,,
1.08E-04,0,-0.008,,,,
1.08E-04,0,-0.008,,,,
1.08E-04,0,-0.0096,,,,
1.08E-04,0,-0.012,,,,
1.08E-04,0,-0.0112,,,,
1.08E-04,0,-0.0128,,,,
1.08E-04,0,-0.012,,,,
1.08E-04,0,-0.0168,,,,
1.08E-04,0,-0.0144,,,,
1.08E-04,0,-0.0184,,,,
1.08E-04,0,-0.0208,,,,
1.08E-04,0,-0.0224,,,,
1.08E-04,0,-0.024,,,,
1.08E-04,0,-0.0264,,,,
1.08E-04,0,-0.0272,,,,
1.08E-04,0,-0.0288,,,,
1.08E-04,0,-0.0304,,,,
1.09E-04,0,-0.0296,,,,
1.09E-04,0,-0.0328,,,,
1.09E-04,0,-0.0336,,,,
1.09E-04,0,-0.0328,,,,
1.09E-04,0,-0.0344,,,,
1.09E-04,0,-0.0336,,,,
1.09E-04,0,-0.0344,,,,
1.09E-04,0,-0.0336,,,,
1.09E-04,0,-0.0336,,,,
1.09E-04,0,-0.032,,,,
1.09E-04,0,-0.0344,,,,
1.09E-04,0,-0.032,,,,
1.09E-04,0,-0.0312,,,,
1.09E-04,0,-0.0328,,,,
1.09E-04,0,-0.0304,,,,
1.09E-04,0,-0.0312,,,,
1.09E-04,0,-0.0288,,,,
1.09E-04,0,-0.0288,,,,
1.09E-04,0,-0.0272,,,,
1.09E-04,0,-0.0248,,,,
1.10E-04,0,-0.024,,,,
1.10E-04,0,-0.02,,,,
1.10E-04,0,-0.0216,,,,
1.10E-04,0,-0.016,,,,
1.10E-04,0,-0.016,,,,
1.10E-04,0,-0.012,,,,
1.10E-04,0,-0.0112,,,,
1.10E-04,0,-0.0048,,,,
1.10E-04,0,-0.0048,,,,
1.10E-04,0,0,,,,
1.10E-04,0,0,,,,
1.10E-04,0,0.004,,,,
1.10E-04,0,0.0072,,,,
1.10E-04,0,0.008,,,,
1.10E-04,0,0.0104,,,,
1.10E-04,0,0.0128,,,,
1.10E-04,0,0.0168,,,,
1.10E-04,0,0.0176,,,,
1.10E-04,0,0.0176,,,,
1.10E-04,0,0.02,,,,
1.11E-04,0,0.02,,,,
1.11E-04,0,0.0232,,,,
1.11E-04,0,0.0208,,,,
1.11E-04,0,0.0256,,,,
1.11E-04,0,0.024,,,,
1.11E-04,0,0.028,,,,
1.11E-04,0,0.0256,,,,
1.11E-04,0,0.0296,,,,
1.11E-04,0,0.0296,,,,
1.11E-04,0,0.0296,,,,
1.11E-04,0,0.0296,,,,
1.11E-04,0,0.032,,,,
1.11E-04,0,0.032,,,,
1.11E-04,0,0.0336,,,,
1.11E-04,0,0.0304,,,,
1.11E-04,0,0.0328,,,,
1.11E-04,0,0.0328,,,,
1.11E-04,0,0.0328,,,,
1.11E-04,0,0.032,,,,
1.11E-04,0,0.0384,,,,
1.12E-04,0,0.032,,,,
1.12E-04,0,0.0328,,,,
1.12E-04,0,0.0336,,,,
1.12E-04,0,0.0352,,,,
1.12E-04,0,0.0304,,,,
1.12E-04,0,0.0352,,,,
1.12E-04,0,0.032,,,,
1.12E-04,0,0.0304,,,,
1.12E-04,0,0.0336,,,,
1.12E-04,0,0.0256,,,,
1.12E-04,0,0.0296,,,,
1.12E-04,0,0.0256,,,,
1.12E-04,0,0.0264,,,,
1.12E-04,0,0.0224,,,,
1.12E-04,0,0.0256,,,,
1.12E-04,0,0.0232,,,,
1.12E-04,0,0.0232,,,,
1.12E-04,0,0.016,,,,
1.12E-04,0,0.0192,,,,
1.12E-04,0,0.016,,,,
1.13E-04,0,0.0128,,,,
1.13E-04,0,0.0104,,,,
1.13E-04,0,0.0056,,,,
1.13E-04,0,0.004,,,,
1.13E-04,0,0.004,,,,
1.13E-04,0,0,,,,
1.13E-04,0,-0.0032,,,,
1.13E-04,0,-0.0064,,,,
1.13E-04,0,-0.0088,,,,
1.13E-04,0,-0.012,,,,
1.13E-04,0,-0.0144,,,,
1.13E-04,0,-0.016,,,,
1.13E-04,0,-0.0184,,,,
1.13E-04,0,-0.0216,,,,
1.13E-04,0,-0.0248,,,,
1.13E-04,0,-0.024,,,,
1.13E-04,0,-0.028,,,,
1.13E-04,0,-0.0256,,,,
1.13E-04,0,-0.032,,,,
1.13E-04,0,-0.0312,,,,
1.14E-04,0,-0.0312,,,,
1.14E-04,0,-0.0312,,,,
1.14E-04,0,-0.0344,,,,
1.14E-04,0,-0.0352,,,,
1.14E-04,0,-0.0336,,,,
1.14E-04,0,-0.0368,,,,
1.14E-04,0,-0.0352,,,,
1.14E-04,0,-0.032,,,,
1.14E-04,0,-0.0344,,,,
1.14E-04,0,-0.0336,,,,
1.14E-04,0,-0.0312,,,,
1.14E-04,0,-0.028,,,,
