time,ch1,ch2,,
0.0000951,0,-0.0184,,
0.0000952,0,-0.016,,
0.0000952,0,-0.0184,,
0.0000953,0,-0.0192,,
0.0000953,0,-0.02,,
0.0000954,0,-0.0144,,
0.0000954,0.04,-0.0144,,
0.0000955,0,-0.0144,,
0.0000955,0,-0.0128,,
0.0000956,0,-0.0144,,
0.0000956,0.04,-0.012,,
0.0000957,0,-0.0088,,
0.0000957,0,-0.0032,,
0.0000958,0,-0.0064,,
0.0000958,0,-0.0048,,
0.0000959,0,-0.004,,
0.0000959,0,-0.0016,,
0.000096,0,0,,
0.000096,0,0.004,,
0.0000961,0.04,0.0032,,
0.0000961,0,0.0072,,
0.0000962,0,0.0048,,
0.0000962,0,0.008,,
0.0000963,0,0.0104,,
0.0000963,0,0.0104,,
0.0000964,0,0.0104,,
0.0000964,0,0.0136,,
0.0000965,0,0.0136,,
0.0000965,0,0.0168,,
0.0000966,0,0.0144,,
0.0000966,0,0.016,,
0.0000967,0,0.0152,,
0.0000967,0,0.0184,,
0.0000968,0,0.016,,
0.0000968,0,0.0192,,
0.0000969,0.04,0.0144,,
0.0000969,0,0.0176,,
0.000097,0,0.016,,
0.000097,0,0.0192,,
0.0000971,0,0.0136,,
0.0000971,0,0.016,,
0.0000972,0,0.0136,,
0.0000972,0,0.0136,,
0.0000973,0,0.0144,,
0.0000973,0,0.0112,,
0.0000974,0,0.0128,,
0.0000974,0,0.008,,
0.0000975,0,0.0096,,
0.0000975,0,0.0072,,
0.0000976,0,0.0088,,
0.0000976,0,0.004,,
0.0000977,0,0.008,,
0.0000977,0,0.0016,,
0.0000978,0,0.0072,,
0.0000978,0,0.0016,,
0.0000979,0,0,,
0.0000979,0,0.0032,,
0.000098,0.04,-0.0024,,
0.000098,0,-0.0024,,
0.0000981,0,0,,
0.0000981,0,-0.0016,,
0.0000982,0,-0.0048,,
0.0000982,0,-0.0016,,
0.0000983,0,-0.0048,,
0.0000983,0,-0.0032,,
0.0000984,0,-0.0056,,
0.0000984,0,-0.0032,,
0.0000985,0,-0.0064,,
0.0000985,0,-0.0048,,
0.0000986,0,-0.0056,,
0.0000986,0,-0.0032,,
0.0000987,0,-0.004,,
0.0000987,0,-0.0024,,
0.0000988,0,-0.0056,,
0.0000988,0,-0.004,,
0.0000989,0,-0.0032,,
0.0000989,0,0,,
0.000099,0,-0.004,,
0.000099,0,0,,
0.0000991,0,-0.0024,,
0.0000991,0,0,,
0.0000992,0,0,,
0.0000992,0.04,0.0032,,
0.0000993,0,0,,
0.0000993,0,0.0032,,
0.0000994,0,-0.0016,,
0.0000994,0,0.0048,,
0.0000995,0,-0.0016,,
0.0000995,0,0.0064,,
0.0000996,0,0,,
0.0000996,0,0.004,,
0.0000997,0,0.0024,,
0.0000997,0,0.0048,,
0.0000998,0,0.0032,,
0.0000998,0,0.0016,,
0.0000999,0,0.0048,,
0.0000999,0,0.0016,,
0.0001,0,0.0056,,
0.0001,0,0.004,,
0.0001001,0,0.0048,,
0.0001001,0,0.0016,,
0.0001002,0,0.0064,,
0.0001002,0,0.0064,,
0.0001003,0,0.0048,,
0.0001003,0,0.0048,,
0.0001004,0,0.004,,
0.0001004,0,0.0056,,
0.0001005,0,0.0048,,
0.0001005,0,0.0072,,
0.0001006,0,0.0024,,
0.0001006,0,0.0032,,
0.0001007,0,0.0048,,
0.0001007,0.04,0.0032,,
0.0001008,0,0.0048,,
0.0001008,0,0.0032,,
0.0001009,0,0.004,,
0.0001009,0,0,,
0.000101,0,0.0048,,
0.000101,0,0,,
0.0001011,0,0.0032,,
0.0001011,0,0.0032,,
0.0001012,0,0,,
0.0001012,0,0.0024,,
0.0001013,0,-0.0016,,
0.0001013,0,-0.004,,
0.0001014,0,-0.0048,,
0.0001014,0,-0.0048,,
0.0001015,0,-0.0064,,
0.0001015,0,-0.0056,,
0.0001016,0,-0.0096,,
0.0001016,0,-0.008,,
0.0001017,0,-0.0112,,
0.0001017,0,-0.0128,,
0.0001018,0,-0.0128,,
0.0001018,0,-0.0144,,
0.0001019,0,-0.0144,,
0.0001019,0,-0.0192,,
0.000102,0,-0.0176,,
0.000102,0,-0.0192,,
0.0001021,0,-0.0216,,
0.0001021,0,-0.0208,,
0.0001022,0,-0.024,,
0.0001022,0,-0.0224,,
0.0001023,0,-0.0288,,
0.0001023,0,-0.0248,,
0.0001024,0,-0.0264,,
0.0001024,0,-0.0256,,
0.0001025,0,-0.028,,
0.0001025,0,-0.0256,,
0.0001026,0,-0.0288,,
0.0001026,0,-0.0256,,
0.0001027,0,-0.0272,,
0.0001027,0,-0.0248,,
0.0001028,0,-0.0248,,
0.0001028,0,-0.0232,,
0.0001029,0,-0.0248,,
0.0001029,0,-0.0208,,
0.000103,0,-0.0224,,
0.000103,0,-0.0192,,
0.0001031,0,-0.0184,,
0.0001031,0,-0.016,,
0.0001032,0,-0.016,,
0.0001032,0,-0.0128,,
0.0001033,0,-0.012,,
0.0001033,0,-0.0096,,
0.0001034,0,-0.0072,,
0.0001034,0,-0.0056,,
0.0001035,0,-0.0024,,
0.0001035,0,0,,
0.0001036,0,0,,
0.0001036,0,0.0048,,
0.0001037,0,0.0056,,
0.0001037,0,0.008,,
0.0001038,0,0.0104,,
0.0001038,0,0.0096,,
0.0001039,0,0.0136,,
0.0001039,0,0.016,,
0.000104,0,0.016,,
0.000104,0,0.02,,
0.0001041,0,0.0208,,
0.0001041,0,0.024,,
0.0001042,0,0.0232,,
0.0001042,0,0.0272,,
0.0001043,0,0.0256,,
0.0001043,0,0.0288,,
0.0001044,0,0.028,,
0.0001044,0.04,0.0288,,
0.0001045,0,0.0304,,
0.0001045,0,0.032,,
0.0001046,0,0.0296,,
0.0001046,0,0.032,,
0.0001047,0,0.0304,,
0.0001047,0,0.0312,,
0.0001048,0,0.0304,,
0.0001048,0,0.0296,,
0.0001049,0,0.0296,,
0.0001049,0,0.0296,,
0.000105,0.04,0.0264,,
0.000105,0,0.0272,,
0.0001051,0,0.0264,,
0.0001051,0,0.024,,
0.0001052,0,0.024,,
0.0001052,0,0.0224,,
0.0001053,0,0.0216,,
0.0001053,0.04,0.0192,,
0.0001054,0,0.0192,,
0.0001054,0,0.016,,
0.0001055,0,0.016,,
0.0001055,0,0.0136,,
0.0001056,0,0.0112,,
0.0001056,0,0.0112,,
0.0001057,0,0.0072,,
0.0001057,0,0.0072,,
0.0001058,0,0.004,,
0.0001058,0,0.0024,,
0.0001059,0,0.0016,,
0.0001059,0,-0.0024,,
0.000106,0,-0.0064,,
0.000106,0,-0.0016,,
0.0001061,0,-0.0064,,
0.0001061,0,-0.0112,,
0.0001062,0,-0.0112,,
0.0001062,0,-0.0096,,
0.0001063,0,-0.012,,
0.0001063,0,-0.0112,,
0.0001064,0,-0.02,,
0.0001064,0,-0.0152,,
0.0001065,0,-0.0152,,
0.0001065,0,-0.016,,
0.0001066,0,-0.0208,,
0.0001066,0,-0.0152,,
0.0001067,0,-0.0192,,
0.0001067,0,-0.0184,,
0.0001068,0,-0.0184,,
0.0001068,0,-0.0192,,
0.0001069,0,-0.0152,,
0.0001069,0,-0.0176,,
0.000107,0,-0.0192,,
0.000107,0.04,-0.0152,,
0.0001071,0,-0.0136,,
0.0001071,0.04,-0.0144,,
0.0001072,0,-0.0096,,
0.0001072,0,-0.0152,,
0.0001073,0.04,-0.0096,,
0.0001073,0.04,-0.0056,,
0.0001074,0,-0.0056,,
0.0001074,0,-0.0032,,
0.0001075,0,0,,
0.0001075,0,0,,
0.0001076,0,0.0032,,
0.0001076,0,0.0048,,
0.0001077,0,0.0064,,
0.0001077,0,0.008,,
0.0001078,0,0.0104,,
0.0001078,0,0.0096,,
0.0001079,0,0.0168,,
0.0001079,0,0.0144,,
0.000108,0,0.0136,,
0.000108,0,0.016,,
0.0001081,0,0.0176,,
0.0001081,0,0.016,,
0.0001082,0,0.02,,
0.0001082,0,0.0176,,
0.0001083,0,0.0192,,
0.0001083,0,0.0176,,
0.0001084,0.04,0.0168,,
0.0001084,0,0.0176,,
0.0001085,0,0.0168,,
0.0001085,0,0.0144,,
0.0001086,0,0.0136,,
0.0001086,0,0.0128,,
0.0001087,0,0.0112,,
0.0001087,0,0.0096,,
0.0001088,0,0.008,,
0.0001088,0,0.004,,
0.0001089,0,0.004,,
0.0001089,0,0,,
0.000109,0.04,0,,
0.000109,0,-0.0056,,
0.0001091,0,-0.0064,,
0.0001091,0,-0.0096,,
0.0001092,0,-0.012,,
0.0001092,0,-0.0144,,
0.0001093,0,-0.016,,
0.0001093,0,-0.0192,,
0.0001094,0,-0.0192,,
0.0001094,0,-0.0232,,
0.0001095,0,-0.024,,
0.0001095,0,-0.028,,
0.0001096,0,-0.0264,,
0.0001096,0,-0.0312,,
0.0001097,0,-0.0304,,
0.0001097,0,-0.0304,,
0.0001098,0,-0.0336,,
0.0001098,0,-0.0344,,
0.0001099,0,-0.032,,
0.0001099,0,-0.0368,,
0.00011,0,-0.032,,
0.00011,0,-0.0336,,
0.0001101,0,-0.0368,,
0.0001101,0,-0.0312,,
0.0001102,0,-0.0344,,
0.0001102,0,-0.0336,,
0.0001103,0,-0.0296,,
0.0001103,0,-0.032,,
0.0001104,0,-0.0288,,
0.0001104,0,-0.028,,
0.0001105,0,-0.0272,,
0.0001105,0,-0.024,,
0.0001106,0,-0.0208,,
0.0001106,0,-0.024,,
0.0001107,0,-0.0144,,
0.0001107,0,-0.0152,,
0.0001108,0,-0.0128,,
0.0001108,0,-0.0096,,
0.0001109,0,-0.0032,,
0.0001109,0,-0.0048,,
0.000111,0,0.0016,,
0.000111,0,0.0016,,
0.0001111,0,0.0032,,
0.0001111,0,0.0112,,
0.0001112,0,0.0104,,
0.0001112,0,0.016,,
0.0001113,0,0.0176,,
0.0001113,0,0.02,,
0.0001114,0,0.0224,,
0.0001114,0,0.032,,
0.0001115,0,0.028,,
0.0001115,0,0.0272,,
0.0001116,0,0.0392,,
0.0001116,0,0.0336,,
0.0001117,0,0.0488,,
0.0001117,0,0.0304,,
0.0001118,0,0.0424,,
0.0001118,0,0.0368,,
0.0001119,0,0.0448,,
0.0001119,0,0.0416,,
0.000112,0,0.0488,,
0.000112,0,0.0464,,
0.0001121,0,0.0472,,
0.0001121,0,0.0464,,
0.0001122,0,0.0416,,
0.0001122,0,0.0456,,
0.0001123,0,0.0496,,
0.0001123,0,0.0392,,
0.0001124,0,0.0424,,
0.0001124,0,0.0336,,
0.0001125,0,0.036,,
0.0001125,0,0.0424,,
0.0001126,0,0.024,,
0.0001126,0,0.0288,,
0.0001127,0,0.0216,,
0.0001127,0,0.0208,,
0.0001128,0,0.0176,,
0.0001128,0,0.0112,,
0.0001129,0,0.0128,,
0.0001129,0,-0.0024,,
0.000113,0,0.0032,,
0.000113,0,-0.0024,,
0.0001131,0,-0.008,,
0.0001131,0,-0.0064,,
0.0001132,0,-0.0144,,
0.0001132,0,-0.0176,,
0.0001133,0,-0.0176,,
0.0001133,0,-0.024,,
0.0001134,0,-0.0224,,
0.0001134,0,-0.0288,,
0.0001135,0,-0.036,,
0.0001135,0,-0.0312,,
0.0001136,0,-0.0376,,
0.0001136,0,-0.0344,,
0.0001137,0,-0.04,,
0.0001137,0,-0.0376,,
0.0001138,0,-0.0432,,
0.0001138,0,-0.0376,,
0.0001139,0,-0.044,,
0.0001139,0,-0.0392,,
0.000114,0,-0.0432,,
0.000114,0,-0.04,,
0.0001141,0,-0.0368,,
0.0001141,0,-0.0328,,
0.0001142,0,-0.032,,
0.0001142,0,-0.0344,,
0.0001143,0,-0.0272,,
0.0001143,0,-0.028,,
0.0001144,0,-0.0208,,
0.0001144,0,-0.0184,,
0.0001145,0,-0.0184,,
0.0001145,0,-0.0144,,
0.0001146,0,-0.0112,,
0.0001146,0,-0.0072,,
0.0001147,0,-0.0056,,
0.0001147,0,-0.0016,,
0.0001148,0,-0.0024,,
0.0001148,0,0.0064,,
0.0001149,0,0.0064,,
0.0001149,0,0.0104,,
0.000115,0,0.0096,,
0.000115,0,0.0128,,
0.0001151,0,0.0112,,
0.0001151,0,0.0152,,
0.0001152,0,0.0152,,
0.0001152,0,0.0184,,
0.0001153,0,0.0168,,
0.0001153,0,0.0168,,
0.0001154,0,0.0168,,
0.0001154,0,0.0176,,
0.0001155,0,0.0176,,
0.0001155,0,0.0192,,
0.0001156,0,0.0136,,
0.0001156,0,0.0144,,
0.0001157,0,0.0136,,
0.0001157,0,0.0144,,
0.0001158,0,0.0104,,
0.0001158,0,0.008,,
0.0001159,0,0.0072,,
0.0001159,0,0.008,,
0.000116,0,0.0056,,
0.000116,0,0.0032,,
0.0001161,0,0.004,,
0.0001161,0,0,,
0.0001162,0,0,,
0.0001162,0.04,0,,
0.0001163,0.04,-0.0048,,
0.0001163,0,-0.0064,,
0.0001164,0,-0.0064,,
0.0001164,0,-0.0096,,
0.0001165,0,-0.0072,,
0.0001165,0,-0.0096,,
0.0001166,0,-0.008,,
0.0001166,0,-0.0128,,
0.0001167,0,-0.0096,,
0.0001167,0,-0.0144,,
0.0001168,0,-0.0088,,
0.0001168,0,-0.012,,
0.0001169,0,-0.008,,
0.0001169,0,-0.0144,,
0.000117,0,-0.008,,
0.000117,0,-0.0112,,
0.0001171,0,-0.008,,
0.0001171,0,-0.0096,,
0.0001172,0,-0.0088,,
0.0001172,0,-0.0064,,
0.0001173,0,-0.0048,,
0.0001173,0,-0.0032,,
0.0001174,0,-0.0048,,
0.0001174,0,-0.0056,,
0.0001175,0,-0.0016,,
0.0001175,0,0,,
0.0001176,0.04,0,,
0.0001176,0,0.0016,,
0.0001177,0,0.0048,,
0.0001177,0,0.004,,
0.0001178,0,0.0072,,
0.0001178,0,0.0064,,
0.0001179,0,0.0096,,
0.0001179,0.04,0.0096,,
0.000118,0,0.0128,,
0.000118,0,0.0128,,
0.0001181,0,0.016,,
0.0001181,0,0.0176,,
0.0001182,0,0.0192,,
0.0001182,0,0.0168,,
0.0001183,0,0.0208,,
0.0001183,0,0.02,,
0.0001184,0,0.024,,
0.0001184,0,0.0256,,
0.0001185,0.04,0.0232,,
0.0001185,0,0.028,,
0.0001186,0,0.0256,,
0.0001186,0,0.0288,,
0.0001187,0,0.0296,,
0.0001187,0,0.0312,,
0.0001188,0,0.0288,,
0.0001188,0,0.0296,,
0.0001189,0,0.0312,,
0.0001189,0,0.032,,
0.000119,0,0.0336,,
0.000119,0,0.0288,,
0.0001191,0,0.0352,,
0.0001191,0,0.0304,,
0.0001192,0,0.0336,,
0.0001192,0,0.0256,,
0.0001193,0,0.0328,,
0.0001193,0,0.0296,,
0.0001194,0,0.032,,
0.0001194,0,0.0272,,
0.0001195,0,0.024,,
0.0001195,0,0.024,,
0.0001196,0,0.0224,,
0.0001196,0,0.0192,,
0.0001197,0,0.0216,,
0.0001197,0,0.0168,,
0.0001198,0,0.0104,,
0.0001198,0,0.008,,
0.0001199,0,0.0064,,
0.0001199,0,0.004,,
0.00012,0,0,,
0.00012,0,-0.0032,,
0.0001201,0,-0.0088,,
0.0001201,0,-0.0112,,
0.0001202,0,-0.016,,
0.0001202,0,-0.0184,,
0.0001203,0,-0.0208,,
0.0001203,0,-0.0272,,
0.0001204,0,-0.032,,
0.0001204,0,-0.0344,,
0.0001205,0,-0.0432,,
0.0001205,0,-0.0304,,
0.0001206,0,-0.0512,,
0.0001206,0,-0.0464,,
0.0001207,0,-0.0504,,
0.0001207,0,-0.0504,,
0.0001208,0,-0.0608,,
0.0001208,0,-0.0544,,
0.0001209,0,-0.0664,,
0.0001209,0,-0.0608,,
0.000121,0,-0.0672,,
0.000121,0.04,-0.0608,,
0.0001211,0,-0.0696,,
0.0001211,0,-0.0624,,
0.0001212,0,-0.0688,,
0.0001212,0,-0.0632,,
0.0001213,0,-0.064,,
0.0001213,0,-0.0608,,
0.0001214,0,-0.0592,,
0.0001214,0,-0.0592,,
0.0001215,0,-0.0536,,
0.0001215,0,-0.0528,,
0.0001216,0,-0.0488,,
0.0001216,0,-0.0416,,
0.0001217,0,-0.0408,,
0.0001217,0,-0.0376,,
0.0001218,0,-0.0304,,
0.0001218,0,-0.0272,,
0.0001219,0,-0.0224,,
0.0001219,0,-0.0152,,
0.000122,0,-0.0144,,
0.000122,0,-0.0064,,
0.0001221,0,0,,
0.0001221,0,0.0032,,
0.0001222,0.04,0.0096,,
0.0001222,0,0.0184,,
0.0001223,0,0.0192,,
0.0001223,0,0.0232,,
0.0001224,0,0.0288,,
0.0001224,0,0.032,,
0.0001225,0,0.036,,
0.0001225,0,0.04,,
0.0001226,0.04,0.0432,,
0.0001226,0,0.048,,
0.0001227,0,0.0512,,
0.0001227,0,0.0528,,
0.0001228,0,0.056,,
0.0001228,0,0.056,,
0.0001229,0,0.06,,
0.0001229,0,0.0616,,
0.000123,0,0.0616,,
0.000123,0,0.0592,,
0.0001231,0,0.0616,,
0.0001231,0,0.06,,
0.0001232,0,0.0616,,
0.0001232,0,0.0592,,
0.0001233,0,0.056,,
0.0001233,0,0.056,,
0.0001234,0,0.0528,,
0.0001234,0,0.0512,,
0.0001235,0,0.0464,,
0.0001235,0,0.0432,,
0.0001236,0,0.0416,,
0.0001236,0,0.0352,,
0.0001237,0,0.0368,,
0.0001237,0,0.0232,,
0.0001238,0.04,0.0232,,
0.0001238,0,0.0136,,
0.0001239,0,0.0128,,
0.0001239,0,0.0048,,
0.000124,0,0.0048,,
0.000124,0,-0.0032,,
0.0001241,0,-0.0048,,
0.0001241,0,-0.0176,,
0.0001242,0,-0.0152,,
0.0001242,0,-0.0216,,
0.0001243,0,-0.028,,
0.0001243,0,-0.0288,,
0.0001244,0,-0.0352,,
0.0001244,0,-0.0376,,
0.0001245,0,-0.04,,
0.0001245,0,-0.04,,
0.0001246,0,-0.048,,
0.0001246,0,-0.0448,,
0.0001247,0,-0.0496,,
0.0001247,0,-0.0504,,
0.0001248,0,-0.0504,,
0.0001248,0,-0.0496,,
0.0001249,0,-0.0496,,
0.0001249,0,-0.0544,,
0.000125,0,-0.0456,,
0.000125,0,-0.0464,,
0.0001251,0,-0.0432,,
0.0001251,0,-0.04,,
0.0001252,0,-0.0384,,
0.0001252,0.04,-0.0296,,
0.0001253,0,-0.0272,,
0.0001253,0,-0.0232,,
0.0001254,0,-0.0192,,
0.0001254,0.04,-0.0152,,
0.0001255,0,-0.0112,,
0.0001255,0,-0.0016,,
0.0001256,0,0,,
0.0001256,0,0.0104,,
0.0001257,0,0.0136,,
0.0001257,0,0.0192,,
0.0001258,0,0.0264,,
0.0001258,0,0.0312,,
0.0001259,0,0.0352,,
0.0001259,0,0.0416,,
0.000126,0,0.0456,,
0.000126,0,0.0512,,
0.0001261,0,0.0568,,
0.0001261,0.04,0.0592,,
0.0001262,0,0.0624,,
0.0001262,0,0.0672,,
0.0001263,0,0.0648,,
0.0001263,0,0.068,,
0.0001264,0,0.0712,,
0.0001264,0,0.0712,,
0.0001265,0,0.072,,
0.0001265,0,0.0688,,
0.0001266,0,0.0688,,
0.0001266,0,0.0672,,
0.0001267,0,0.0648,,
0.0001267,0,0.0616,,
0.0001268,0,0.0576,,
0.0001268,0,0.0544,,
0.0001269,0,0.0464,,
0.0001269,0,0.0464,,
0.000127,0,0.0328,,
0.000127,0,0.0304,,
0.0001271,0,0.024,,
0.0001271,0,0.016,,
0.0001272,0,0.0096,,
0.0001272,0,0.0032,,
0.0001273,0,-0.0088,,
0.0001273,0,-0.0144,,
0.0001274,0,-0.0216,,
0.0001274,0,-0.0312,,
0.0001275,0,-0.0368,,
0.0001275,0,-0.044,,
0.0001276,0,-0.056,,
0.0001276,0,-0.0608,,
0.0001277,0.04,-0.0672,,
0.0001277,0,-0.0704,,
0.0001278,0,-0.0776,,
0.0001278,0,-0.0832,,
0.0001279,0,-0.092,,
0.0001279,0,-0.092,,
0.000128,0,-0.096,,
0.000128,0.04,-0.0976,,
0.0001281,0,-0.1016,,
0.0001281,0,-0.0992,,
0.0001282,0,-0.1016,,
0.0001282,0,-0.0944,,
0.0001283,0,-0.1016,,
0.0001283,0,-0.0952,,
0.0001284,0,-0.0944,,
0.0001284,0,-0.0944,,
0.0001285,0,-0.0864,,
0.0001285,0,-0.0808,,
0.0001286,0,-0.08,,
0.0001286,0,-0.072,,
0.0001287,0,-0.0664,,
0.0001287,0,-0.0624,,
0.0001288,0,-0.0504,,
0.0001288,0,-0.0464,,
0.0001289,0,-0.0376,,
0.0001289,0,-0.0288,,
0.000129,0,-0.0192,,
0.000129,0,-0.0096,,
0.0001291,0,0,,
0.0001291,0,0.0016,,
0.0001292,0,0.0224,,
0.0001292,0,0.0192,,
0.0001293,0,0.0352,,
0.0001293,0,0.044,,
0.0001294,0,0.048,,
0.0001294,0,0.0456,,
0.0001295,0,0.0736,,
0.0001295,0,0.064,,
0.0001296,0,0.0752,,
0.0001296,0,0.084,,
0.0001297,0,0.0848,,
0.0001297,0,0.088,,
0.0001298,0,0.1016,,
0.0001298,0.04,0.0944,,
0.0001299,0,0.1016,,
0.0001299,0,0.1016,,
0.00013,0,0.1016,,
0.00013,0,0.1016,,
0.0001301,0,0.1016,,
0.0001301,0,0.1016,,
0.0001302,0,0.1016,,
0.0001302,0,0.1,,
0.0001303,0,0.0936,,
0.0001303,0,0.0912,,
0.0001304,0,0.092,,
0.0001304,0,0.088,,
0.0001305,0,0.0744,,
0.0001305,0,0.068,,
0.0001306,0,0.064,,
0.0001306,0,0.0584,,
0.0001307,0,0.0464,,
0.0001307,0,0.0424,,
0.0001308,0,0.032,,
0.0001308,0,0.0208,,
0.0001309,0,0.0136,,
0.0001309,0,0,,
0.000131,0,-0.0016,,
0.000131,0,-0.0096,,
0.0001311,0,-0.0248,,
0.0001311,0,-0.0344,,
0.0001312,0,-0.0408,,
0.0001312,0,-0.0496,,
0.0001313,0,-0.0544,,
0.0001313,0,-0.0608,,
0.0001314,0,-0.0712,,
0.0001314,0,-0.0736,,
0.0001315,0,-0.0848,,
0.0001315,0,-0.0856,,
0.0001316,0.04,-0.0912,,
0.0001316,0,-0.0928,,
0.0001317,0,-0.0976,,
0.0001317,0,-0.096,,
0.0001318,0,-0.1016,,
0.0001318,0,-0.1016,,
0.0001319,0,-0.0984,,
0.0001319,0,-0.1,,
0.000132,0,-0.096,,
0.000132,0,-0.096,,
0.0001321,0,-0.0928,,
0.0001321,0,-0.0888,,
0.0001322,0,-0.0824,,
0.0001322,0,-0.0768,,
0.0001323,0,-0.072,,
0.0001323,0,-0.0656,,
0.0001324,0,-0.06,,
0.0001324,0,-0.0504,,
0.0001325,0,-0.0432,,
0.0001325,0,-0.032,,
0.0001326,0,-0.0272,,
0.0001326,0,-0.0192,,
0.0001327,0,-0.0088,,
0.0001327,0,0,,
0.0001328,0,0.008,,
0.0001328,0,0.0152,,
0.0001329,0,0.0264,,
0.0001329,0,0.032,,
0.000133,0,0.04,,
0.000133,0,0.0472,,
0.0001331,0,0.0544,,
0.0001331,0,0.06,,
0.0001332,0,0.068,,
0.0001332,0,0.072,,
0.0001333,0,0.08,,
0.0001333,0,0.084,,
0.0001334,0,0.088,,
0.0001334,0,0.0912,,
0.0001335,0,0.0944,,
0.0001335,0,0.096,,
0.0001336,0,0.0976,,
0.0001336,0,0.0968,,
0.0001337,0,0.1,,
0.0001337,0,0.096,,
0.0001338,0,0.0976,,
0.0001338,0,0.092,,
0.0001339,0,0.0936,,
0.0001339,0,0.0864,,
0.000134,0.04,0.0848,,
0.000134,0,0.0792,,
0.0001341,0,0.0752,,
0.0001341,0,0.068,,
0.0001342,0,0.064,,
0.0001342,0,0.0552,,
0.0001343,0,0.0512,,
0.0001343,0,0.0416,,
0.0001344,0,0.0336,,
0.0001344,0.04,0.0256,,
0.0001345,0,0.02,,
0.0001345,0,0.0096,,
0.0001346,0,0.0016,,
0.0001346,0,-0.008,,
0.0001347,0,-0.0128,,
0.0001347,0,-0.024,,
0.0001348,0,-0.0312,,
0.0001348,0,-0.04,,
0.0001349,0,-0.0472,,
0.0001349,0,-0.0528,,
0.000135,0,-0.0624,,
0.000135,0,-0.0664,,
0.0001351,0,-0.0736,,
0.0001351,0,-0.0784,,
0.0001352,0,-0.0824,,
0.0001352,0,-0.0864,,
0.0001353,0,-0.0896,,
0.0001353,0.04,-0.092,,
0.0001354,0,-0.0928,,
0.0001354,0,-0.0952,,
0.0001355,0.04,-0.0944,,
0.0001355,0,-0.0952,,
0.0001356,0,-0.0944,,
0.0001356,0,-0.0936,,
0.0001357,0,-0.0896,,
0.0001357,0,-0.088,,
0.0001358,0,-0.0824,,
0.0001358,0,-0.0824,,
0.0001359,0.04,-0.0736,,
0.0001359,0,-0.0696,,
0.000136,0,-0.0648,,
0.000136,0,-0.0576,,
0.0001361,0,-0.0528,,
0.0001361,0,-0.0432,,
0.0001362,0,-0.0368,,
0.0001362,0,-0.0288,,
0.0001363,0,-0.0184,,
0.0001363,0,-0.0096,,
0.0001364,0,-0.0024,,
0.0001364,0,0.0064,,
0.0001365,0,0.016,,
0.0001365,0,0.0232,,
0.0001366,0,0.032,,
0.0001366,0,0.04,,
0.0001367,0,0.048,,
0.0001367,0,0.0576,,
0.0001368,0,0.0616,,
0.0001368,0,0.0688,,
0.0001369,0,0.0752,,
0.0001369,0,0.08,,
0.000137,0,0.084,,
0.000137,0,0.0896,,
0.0001371,0.04,0.092,,
0.0001371,0,0.096,,
0.0001372,0,0.0976,,
0.0001372,0,0.0976,,
0.0001373,0,0.0992,,
0.0001373,0,0.0976,,
0.0001374,0,0.0968,,
0.0001374,0,0.096,,
0.0001375,0,0.0928,,
0.0001375,0,0.0904,,
0.0001376,0,0.0848,,
0.0001376,0,0.08,,
0.0001377,0,0.0752,,
0.0001377,0,0.068,,
0.0001378,0,0.0616,,
0.0001378,0,0.0552,,
0.0001379,0,0.0448,,
0.0001379,0,0.0376,,
0.000138,0,0.0296,,
0.000138,0,0.0168,,
0.0001381,0,0.0104,,
0.0001381,0,-0.0024,,
0.0001382,0,-0.0128,,
0.0001382,0,-0.0216,,
0.0001383,0,-0.0328,,
0.0001383,0,-0.044,,
0.0001384,0,-0.0512,,
0.0001384,0,-0.064,,
0.0001385,0,-0.0728,,
0.0001385,0,-0.0792,,
0.0001386,0,-0.0912,,
0.0001386,0,-0.0968,,
0.0001387,0,-0.1016,,
0.0001387,0,-0.1016,,
0.0001388,0,-0.1016,,
0.0001388,0,-0.1016,,
0.0001389,0,-0.1016,,
0.0001389,0,-0.1016,,
0.000139,0,-0.1016,,
0.000139,0,-0.1016,,
0.0001391,0,-0.1016,,
0.0001391,0,-0.1016,,
0.0001392,0,-0.1016,,
0.0001392,0,-0.1016,,
0.0001393,0,-0.1016,,
0.0001393,0,-0.1016,,
0.0001394,0,-0.1016,,
0.0001394,0,-0.1016,,
0.0001395,0,-0.1016,,
0.0001395,0,-0.0976,,
0.0001396,0.04,-0.0896,,
0.0001396,0,-0.0784,,
0.0001397,0,-0.0672,,
0.0001397,0,-0.0568,,
0.0001398,0,-0.048,,
0.0001398,0,-0.0352,,
0.0001399,0,-0.0232,,
0.0001399,0,-0.012,,
0.00014,0,0.004,,
0.00014,0,0.0136,,
0.0001401,0,0.0264,,
0.0001401,0,0.0384,,
0.0001402,0,0.0512,,
0.0001402,0,0.0688,,
0.0001403,0,0.0768,,
0.0001403,0,0.088,,
0.0001404,0,0.0992,,
0.0001404,0,0.1016,,
0.0001405,0,0.1016,,
0.0001405,0.04,0.1016,,
0.0001406,0,0.1016,,
0.0001406,0,0.1016,,
0.0001407,0,0.1016,,
0.0001407,0,0.1016,,
0.0001408,0,0.1016,,
0.0001408,0,0.1016,,
0.0001409,0,0.1016,,
0.0001409,0,0.1016,,
0.000141,0,0.1016,,
0.000141,0,0.1016,,
0.0001411,0,0.1016,,
0.0001411,0,0.1016,,
0.0001412,0,0.1016,,
