case_id,component_code,component_name,subtype_id,subtype_name,fault_part,probability,is_precise_part
HCASE-02180,C006,冷却器,C006-S1,换热效率下降,-,0.174138,False
HCASE-02180,C006,冷却器,C006-S2,管束堵塞,-,0.190921,False
HCASE-02180,C006,冷却器,C006-S3,冷却介质泄漏,-,0.634941,False
HCASE-02180,C007,过滤器,C007-S1,滤芯堵塞,-,0.31385,False
HCASE-02180,C007,过滤器,C007-S2,旁通阀异常开启,-,0.37026,False
HCASE-02180,C007,过滤器,C007-S3,滤芯破损,-,0.31589,False
HCASE-02180,C008,液压油箱,C008-S1,油位过低,-,0.323307,False
HCASE-02180,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.362925,False
HCASE-02180,C008,液压油箱,C008-S3,回油泡沫化,-,0.313768,False
HCASE-02180,C009,单向阀,C009-S1,阀芯卡死,-,0.174048,False
HCASE-02180,C009,单向阀,C009-S2,反向泄漏,-,0.647558,False
HCASE-02180,C009,单向阀,C009-S3,弹簧断裂失效,-,0.178394,False
HCASE-02180,C010,节流阀,C010-S1,节流口堵塞,-,0.333202,False
HCASE-02180,C010,节流阀,C010-S2,阀芯卡滞,-,0.32362,False
HCASE-02180,C010,节流阀,C010-S3,节流口冲蚀,-,0.343177,False
HCASE-02180,C011,管路总成,C011-S1,管接头渗漏,-,0.295826,False
HCASE-02180,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.292721,False
HCASE-02180,C011,管路总成,C011-S3,软管老化破裂,-,0.321215,False
HCASE-02180,C011,管路总成,C011-S4,管路堵塞,-,0.090239,False
HCASE-02180,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.336552,False
HCASE-02180,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.344732,False
HCASE-02180,C012,卸荷阀,C012-S3,导阀密封失效,-,0.318716,False
HCASE-02181,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.221603,True
HCASE-02181,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.250511,True
HCASE-02181,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.268466,True
HCASE-02181,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.25942,True
HCASE-02181,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.166299,True
HCASE-02181,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.161728,True
HCASE-02181,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.503278,True
HCASE-02181,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.168695,True
HCASE-02181,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.232341,True
HCASE-02181,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.259419,True
HCASE-02181,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.253353,True
HCASE-02181,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.254887,True
HCASE-02181,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.192203,False
HCASE-02181,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.445779,False
HCASE-02181,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.185437,False
HCASE-02181,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.176581,False
HCASE-02181,C005,蓄能器,C005-S1,气囊破裂,-,0.464445,False
HCASE-02181,C005,蓄能器,C005-S2,预充压力不足,-,0.366637,False
HCASE-02181,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.168917,False
HCASE-02181,C006,冷却器,C006-S1,换热效率下降,-,0.328133,False
HCASE-02181,C006,冷却器,C006-S2,管束堵塞,-,0.35376,False
HCASE-02181,C006,冷却器,C006-S3,冷却介质泄漏,-,0.318108,False
HCASE-02181,C007,过滤器,C007-S1,滤芯堵塞,-,0.311976,False
HCASE-02181,C007,过滤器,C007-S2,旁通阀异常开启,-,0.329068,False
HCASE-02181,C007,过滤器,C007-S3,滤芯破损,-,0.358956,False
HCASE-02181,C008,液压油箱,C008-S1,油位过低,-,0.286139,False
HCASE-02181,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.327727,False
HCASE-02181,C008,液压油箱,C008-S3,回油泡沫化,-,0.386135,False
HCASE-02181,C009,单向阀,C009-S1,阀芯卡死,-,0.226779,False
HCASE-02181,C009,单向阀,C009-S2,反向泄漏,-,0.219208,False
HCASE-02181,C009,单向阀,C009-S3,弹簧断裂失效,-,0.554013,False
HCASE-02181,C010,节流阀,C010-S1,节流口堵塞,-,0.347972,False
HCASE-02181,C010,节流阀,C010-S2,阀芯卡滞,-,0.321488,False
HCASE-02181,C010,节流阀,C010-S3,节流口冲蚀,-,0.330539,False
HCASE-02181,C011,管路总成,C011-S1,管接头渗漏,-,0.235814,False
HCASE-02181,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.248643,False
HCASE-02181,C011,管路总成,C011-S3,软管老化破裂,-,0.271847,False
HCASE-02181,C011,管路总成,C011-S4,管路堵塞,-,0.243696,False
HCASE-02181,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.561975,False
HCASE-02181,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.236692,False
HCASE-02181,C012,卸荷阀,C012-S3,导阀密封失效,-,0.201333,False
HCASE-02182,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.163497,True
HCASE-02182,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.142653,True
HCASE-02182,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.157423,True
HCASE-02182,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.536426,True
HCASE-02182,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.252606,True
HCASE-02182,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.246626,True
HCASE-02182,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.232223,True
HCASE-02182,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.268545,True
HCASE-02182,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.375774,True
HCASE-02182,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.120331,True
HCASE-02182,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.117052,True
HCASE-02182,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.386843,True
HCASE-02182,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.154424,False
HCASE-02182,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.131416,False
HCASE-02182,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.586047,False
HCASE-02182,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.128113,False
HCASE-02182,C005,蓄能器,C005-S1,气囊破裂,-,0.654052,False
HCASE-02182,C005,蓄能器,C005-S2,预充压力不足,-,0.182623,False
HCASE-02182,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.163325,False
HCASE-02182,C006,冷却器,C006-S1,换热效率下降,-,0.182724,False
HCASE-02182,C006,冷却器,C006-S2,管束堵塞,-,0.179982,False
HCASE-02182,C006,冷却器,C006-S3,冷却介质泄漏,-,0.637294,False
HCASE-02182,C007,过滤器,C007-S1,滤芯堵塞,-,0.327767,False
HCASE-02182,C007,过滤器,C007-S2,旁通阀异常开启,-,0.314282,False
HCASE-02182,C007,过滤器,C007-S3,滤芯破损,-,0.357951,False
HCASE-02182,C008,液压油箱,C008-S1,油位过低,-,0.338817,False
HCASE-02182,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.329755,False
HCASE-02182,C008,液压油箱,C008-S3,回油泡沫化,-,0.331428,False
HCASE-02182,C009,单向阀,C009-S1,阀芯卡死,-,0.169385,False
HCASE-02182,C009,单向阀,C009-S2,反向泄漏,-,0.646943,False
HCASE-02182,C009,单向阀,C009-S3,弹簧断裂失效,-,0.183672,False
HCASE-02182,C010,节流阀,C010-S1,节流口堵塞,-,0.342741,False
HCASE-02182,C010,节流阀,C010-S2,阀芯卡滞,-,0.324554,False
HCASE-02182,C010,节流阀,C010-S3,节流口冲蚀,-,0.332704,False
HCASE-02182,C011,管路总成,C011-S1,管接头渗漏,-,0.258066,False
HCASE-02182,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.310355,False
HCASE-02182,C011,管路总成,C011-S3,软管老化破裂,-,0.351318,False
HCASE-02182,C011,管路总成,C011-S4,管路堵塞,-,0.08026,False
HCASE-02182,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.317952,False
HCASE-02182,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.302371,False
HCASE-02182,C012,卸荷阀,C012-S3,导阀密封失效,-,0.379677,False
HCASE-02183,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.26496,True
HCASE-02183,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.235828,True
HCASE-02183,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.241178,True
HCASE-02183,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.258033,True
HCASE-02183,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.503509,True
HCASE-02183,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.183129,True
HCASE-02183,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.152813,True
HCASE-02183,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.160549,True
HCASE-02183,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.249472,True
HCASE-02183,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.277114,True
HCASE-02183,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.245806,True
HCASE-02183,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.227609,True
HCASE-02183,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.372597,False
HCASE-02183,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.129263,False
HCASE-02183,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.123753,False
HCASE-02183,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.374387,False
HCASE-02183,C005,蓄能器,C005-S1,气囊破裂,-,0.317758,False
HCASE-02183,C005,蓄能器,C005-S2,预充压力不足,-,0.340927,False
HCASE-02183,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.341316,False
HCASE-02183,C006,冷却器,C006-S1,换热效率下降,-,0.198532,False
HCASE-02183,C006,冷却器,C006-S2,管束堵塞,-,0.634134,False
HCASE-02183,C006,冷却器,C006-S3,冷却介质泄漏,-,0.167334,False
HCASE-02183,C007,过滤器,C007-S1,滤芯堵塞,-,0.547506,False
HCASE-02183,C007,过滤器,C007-S2,旁通阀异常开启,-,0.202867,False
HCASE-02183,C007,过滤器,C007-S3,滤芯破损,-,0.249627,False
HCASE-02183,C008,液压油箱,C008-S1,油位过低,-,0.194262,False
HCASE-02183,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.599373,False
HCASE-02183,C008,液压油箱,C008-S3,回油泡沫化,-,0.206366,False
HCASE-02183,C009,单向阀,C009-S1,阀芯卡死,-,0.582954,False
HCASE-02183,C009,单向阀,C009-S2,反向泄漏,-,0.219343,False
HCASE-02183,C009,单向阀,C009-S3,弹簧断裂失效,-,0.197703,False
HCASE-02183,C010,节流阀,C010-S1,节流口堵塞,-,0.461224,False
HCASE-02183,C010,节流阀,C010-S2,阀芯卡滞,-,0.407599,False
HCASE-02183,C010,节流阀,C010-S3,节流口冲蚀,-,0.131178,False
HCASE-02183,C011,管路总成,C011-S1,管接头渗漏,-,0.155503,False
HCASE-02183,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.171333,False
HCASE-02183,C011,管路总成,C011-S3,软管老化破裂,-,0.171864,False
HCASE-02183,C011,管路总成,C011-S4,管路堵塞,-,0.5013,False
HCASE-02183,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.208434,False
HCASE-02183,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.597824,False
HCASE-02183,C012,卸荷阀,C012-S3,导阀密封失效,-,0.193741,False
HCASE-02184,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.242566,True
HCASE-02184,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.258829,True
HCASE-02184,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.236218,True
HCASE-02184,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.262388,True
HCASE-02184,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.263404,True
HCASE-02184,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.273585,True
HCASE-02184,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.228199,True
HCASE-02184,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.234811,True
HCASE-02184,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.280261,True
HCASE-02184,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.232179,True
HCASE-02184,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.237666,True
HCASE-02184,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.249895,True
HCASE-02184,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.187005,False
HCASE-02184,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.176098,False
HCASE-02184,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.165335,False
HCASE-02184,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.471562,False
HCASE-02184,C005,蓄能器,C005-S1,气囊破裂,-,0.312097,False
HCASE-02184,C005,蓄能器,C005-S2,预充压力不足,-,0.339009,False
HCASE-02184,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.348893,False
HCASE-02184,C006,冷却器,C006-S1,换热效率下降,-,0.441025,False
HCASE-02184,C006,冷却器,C006-S2,管束堵塞,-,0.417425,False
HCASE-02184,C006,冷却器,C006-S3,冷却介质泄漏,-,0.14155,False
HCASE-02184,C007,过滤器,C007-S1,滤芯堵塞,-,0.575142,False
HCASE-02184,C007,过滤器,C007-S2,旁通阀异常开启,-,0.208939,False
HCASE-02184,C007,过滤器,C007-S3,滤芯破损,-,0.215918,False
HCASE-02184,C008,液压油箱,C008-S1,油位过低,-,0.417165,False
HCASE-02184,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.434816,False
HCASE-02184,C008,液压油箱,C008-S3,回油泡沫化,-,0.148019,False
HCASE-02184,C009,单向阀,C009-S1,阀芯卡死,-,0.337012,False
HCASE-02184,C009,单向阀,C009-S2,反向泄漏,-,0.322534,False
HCASE-02184,C009,单向阀,C009-S3,弹簧断裂失效,-,0.340454,False
HCASE-02184,C010,节流阀,C010-S1,节流口堵塞,-,0.526272,False
HCASE-02184,C010,节流阀,C010-S2,阀芯卡滞,-,0.230627,False
HCASE-02184,C010,节流阀,C010-S3,节流口冲蚀,-,0.243102,False
HCASE-02184,C011,管路总成,C011-S1,管接头渗漏,-,0.181764,False
HCASE-02184,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.202322,False
HCASE-02184,C011,管路总成,C011-S3,软管老化破裂,-,0.174044,False
HCASE-02184,C011,管路总成,C011-S4,管路堵塞,-,0.44187,False
HCASE-02184,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.334083,False
HCASE-02184,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.272647,False
HCASE-02184,C012,卸荷阀,C012-S3,导阀密封失效,-,0.393269,False
HCASE-02185,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.199253,True
HCASE-02185,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.190053,True
HCASE-02185,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.43117,True
HCASE-02185,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.179523,True
HCASE-02185,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.207321,True
HCASE-02185,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.308341,True
HCASE-02185,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.237874,True
HCASE-02185,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.246464,True
HCASE-02185,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.187952,True
HCASE-02185,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.494544,True
HCASE-02185,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.174543,True
HCASE-02185,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.142961,True
HCASE-02185,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.231135,False
HCASE-02185,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.255426,False
HCASE-02185,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.23395,False
HCASE-02185,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.279489,False
HCASE-02185,C005,蓄能器,C005-S1,气囊破裂,-,0.332092,False
HCASE-02185,C005,蓄能器,C005-S2,预充压力不足,-,0.32107,False
HCASE-02185,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.346837,False
HCASE-02185,C006,冷却器,C006-S1,换热效率下降,-,0.328767,False
HCASE-02185,C006,冷却器,C006-S2,管束堵塞,-,0.332213,False
HCASE-02185,C006,冷却器,C006-S3,冷却介质泄漏,-,0.339021,False
HCASE-02185,C007,过滤器,C007-S1,滤芯堵塞,-,0.356314,False
HCASE-02185,C007,过滤器,C007-S2,旁通阀异常开启,-,0.322289,False
HCASE-02185,C007,过滤器,C007-S3,滤芯破损,-,0.321397,False
HCASE-02185,C008,液压油箱,C008-S1,油位过低,-,0.340486,False
HCASE-02185,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.331295,False
HCASE-02185,C008,液压油箱,C008-S3,回油泡沫化,-,0.32822,False
HCASE-02185,C009,单向阀,C009-S1,阀芯卡死,-,0.339623,False
HCASE-02185,C009,单向阀,C009-S2,反向泄漏,-,0.345206,False
HCASE-02185,C009,单向阀,C009-S3,弹簧断裂失效,-,0.315172,False
HCASE-02185,C010,节流阀,C010-S1,节流口堵塞,-,0.332131,False
HCASE-02185,C010,节流阀,C010-S2,阀芯卡滞,-,0.366214,False
HCASE-02185,C010,节流阀,C010-S3,节流口冲蚀,-,0.301655,False
HCASE-02185,C011,管路总成,C011-S1,管接头渗漏,-,0.16559,False
HCASE-02185,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.461969,False
HCASE-02185,C011,管路总成,C011-S3,软管老化破裂,-,0.199219,False
HCASE-02185,C011,管路总成,C011-S4,管路堵塞,-,0.173222,False
HCASE-02185,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.309388,False
HCASE-02185,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.344856,False
HCASE-02185,C012,卸荷阀,C012-S3,导阀密封失效,-,0.345756,False
HCASE-02186,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.15283,True
HCASE-02186,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.163674,True
HCASE-02186,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.155354,True
HCASE-02186,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.528141,True
HCASE-02186,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.258479,True
HCASE-02186,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.23251,True
HCASE-02186,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.2682,True
HCASE-02186,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.240811,True
HCASE-02186,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.369919,True
HCASE-02186,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.106592,True
HCASE-02186,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.113189,True
HCASE-02186,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.4103,True
HCASE-02186,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.151423,False
HCASE-02186,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.16126,False
HCASE-02186,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.524023,False
HCASE-02186,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.163293,False
HCASE-02186,C005,蓄能器,C005-S1,气囊破裂,-,0.602978,False
HCASE-02186,C005,蓄能器,C005-S2,预充压力不足,-,0.199879,False
HCASE-02186,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.197143,False
HCASE-02186,C006,冷却器,C006-S1,换热效率下降,-,0.185606,False
HCASE-02186,C006,冷却器,C006-S2,管束堵塞,-,0.18298,False
HCASE-02186,C006,冷却器,C006-S3,冷却介质泄漏,-,0.631413,False
HCASE-02186,C007,过滤器,C007-S1,滤芯堵塞,-,0.314919,False
HCASE-02186,C007,过滤器,C007-S2,旁通阀异常开启,-,0.371553,False
HCASE-02186,C007,过滤器,C007-S3,滤芯破损,-,0.313528,False
HCASE-02186,C008,液压油箱,C008-S1,油位过低,-,0.343746,False
HCASE-02186,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.320914,False
HCASE-02186,C008,液压油箱,C008-S3,回油泡沫化,-,0.33534,False
HCASE-02186,C009,单向阀,C009-S1,阀芯卡死,-,0.196711,False
HCASE-02186,C009,单向阀,C009-S2,反向泄漏,-,0.614861,False
HCASE-02186,C009,单向阀,C009-S3,弹簧断裂失效,-,0.188428,False
HCASE-02186,C010,节流阀,C010-S1,节流口堵塞,-,0.316796,False
HCASE-02186,C010,节流阀,C010-S2,阀芯卡滞,-,0.332517,False
HCASE-02186,C010,节流阀,C010-S3,节流口冲蚀,-,0.350687,False
HCASE-02186,C011,管路总成,C011-S1,管接头渗漏,-,0.291682,False
HCASE-02186,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.286736,False
HCASE-02186,C011,管路总成,C011-S3,软管老化破裂,-,0.322458,False
HCASE-02186,C011,管路总成,C011-S4,管路堵塞,-,0.099124,False
HCASE-02186,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.350306,False
HCASE-02186,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.310529,False
HCASE-02186,C012,卸荷阀,C012-S3,导阀密封失效,-,0.339165,False
HCASE-02187,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.165342,True
HCASE-02187,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.167897,True
HCASE-02187,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.164561,True
HCASE-02187,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.5022,True
HCASE-02187,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.244024,True
HCASE-02187,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.273338,True
HCASE-02187,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.21138,True
HCASE-02187,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.271259,True
HCASE-02187,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.388232,True
HCASE-02187,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.115461,True
HCASE-02187,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.124655,True
HCASE-02187,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.371652,True
HCASE-02187,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.164655,False
HCASE-02187,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.128272,False
HCASE-02187,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.558937,False
HCASE-02187,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.148136,False
HCASE-02187,C005,蓄能器,C005-S1,气囊破裂,-,0.614488,False
HCASE-02187,C005,蓄能器,C005-S2,预充压力不足,-,0.184735,False
HCASE-02187,C005,蓄能器,C005-S3,菌形阀密封失效,-,0.200777,False
HCASE-02187,C006,冷却器,C006-S1,换热效率下降,-,0.202305,False
HCASE-02187,C006,冷却器,C006-S2,管束堵塞,-,0.182821,False
HCASE-02187,C006,冷却器,C006-S3,冷却介质泄漏,-,0.614875,False
HCASE-02187,C007,过滤器,C007-S1,滤芯堵塞,-,0.31539,False
HCASE-02187,C007,过滤器,C007-S2,旁通阀异常开启,-,0.362825,False
HCASE-02187,C007,过滤器,C007-S3,滤芯破损,-,0.321785,False
HCASE-02187,C008,液压油箱,C008-S1,油位过低,-,0.347234,False
HCASE-02187,C008,液压油箱,C008-S2,空气滤清器堵塞,-,0.351548,False
HCASE-02187,C008,液压油箱,C008-S3,回油泡沫化,-,0.301218,False
HCASE-02187,C009,单向阀,C009-S1,阀芯卡死,-,0.184858,False
HCASE-02187,C009,单向阀,C009-S2,反向泄漏,-,0.644122,False
HCASE-02187,C009,单向阀,C009-S3,弹簧断裂失效,-,0.17102,False
HCASE-02187,C010,节流阀,C010-S1,节流口堵塞,-,0.337029,False
HCASE-02187,C010,节流阀,C010-S2,阀芯卡滞,-,0.323227,False
HCASE-02187,C010,节流阀,C010-S3,节流口冲蚀,-,0.339744,False
HCASE-02187,C011,管路总成,C011-S1,管接头渗漏,-,0.311577,False
HCASE-02187,C011,管路总成,C011-S2,管路裂纹泄漏,-,0.279758,False
HCASE-02187,C011,管路总成,C011-S3,软管老化破裂,-,0.320249,False
HCASE-02187,C011,管路总成,C011-S4,管路堵塞,-,0.088416,False
HCASE-02187,C012,卸荷阀,C012-S1,卸荷压力漂移,-,0.351533,False
HCASE-02187,C012,卸荷阀,C012-S2,阀芯卡滞常开,-,0.346568,False
HCASE-02187,C012,卸荷阀,C012-S3,导阀密封失效,-,0.301899,False
HCASE-02188,C001,液压泵总成,C001-S1,柱塞副磨损,柱塞-缸体配合副,0.224372,True
HCASE-02188,C001,液压泵总成,C001-S2,配流盘气蚀,配流盘,0.275344,True
HCASE-02188,C001,液压泵总成,C001-S3,轴承疲劳剥落,主轴滚动轴承,0.252724,True
HCASE-02188,C001,液压泵总成,C001-S4,轴封泄漏,主轴密封件,0.24756,True
HCASE-02188,C002,方向控制阀,C002-S1,阀芯卡滞,阀芯-阀体配合面,0.507793,True
HCASE-02188,C002,方向控制阀,C002-S2,电磁铁烧毁,电磁线圈,0.166975,True
HCASE-02188,C002,方向控制阀,C002-S3,复位弹簧断裂,复位弹簧,0.17116,True
HCASE-02188,C002,方向控制阀,C002-S4,阀体冲蚀,阀体内部流道,0.154072,True
HCASE-02188,C003,作动筒,C003-S1,活塞密封圈老化,活塞密封圈,0.296436,True
HCASE-02188,C003,作动筒,C003-S2,活塞杆拉伤,活塞杆表面,0.217448,True
HCASE-02188,C003,作动筒,C003-S3,缸筒内壁刮伤,缸筒内壁,0.240862,True
HCASE-02188,C003,作动筒,C003-S4,端盖密封渗漏,端盖O形圈,0.245254,True
HCASE-02188,C004,溢流阀,C004-S1,先导阀芯卡滞,-,0.354161,False
HCASE-02188,C004,溢流阀,C004-S2,主阀芯弹簧疲劳,-,0.134018,False
HCASE-02188,C004,溢流阀,C004-S3,阀口冲蚀泄漏,-,0.122517,False
HCASE-02188,C004,溢流阀,C004-S4,阻尼孔堵塞,-,0.389304,False
