time,ch1,ch2,
9.06E-05,0,-0.0192,
9.07E-05,0,-0.0224,
9.07E-05,0,-0.0248,
9.08E-05,0,-0.032,
9.08E-05,0,-0.032,
9.09E-05,0,-0.0368,
9.09E-05,0,-0.0384,
9.10E-05,0,-0.04,
9.10E-05,0,-0.044,
9.11E-05,0,-0.0496,
9.11E-05,0,-0.0472,
9.12E-05,0,-0.0496,
9.12E-05,0,-0.0512,
9.13E-05,0,-0.0528,
9.13E-05,0,-0.056,
9.14E-05,0,-0.056,
9.14E-05,0,-0.0568,
9.15E-05,0.04,-0.0536,
9.15E-05,0,-0.0576,
9.16E-05,0,-0.056,
9.16E-05,0,-0.056,
9.17E-05,0,-0.0544,
9.17E-05,0,-0.0496,
9.18E-05,0,-0.0576,
9.18E-05,0,-0.0408,
9.19E-05,0,-0.0528,
9.19E-05,0,-0.0504,
9.20E-05,0,-0.0384,
9.20E-05,0,-0.0416,
9.21E-05,0,-0.0408,
9.21E-05,0,-0.0368,
9.22E-05,0,-0.0304,
9.22E-05,0,-0.0304,
9.23E-05,0,-0.028,
9.23E-05,0,-0.0168,
9.24E-05,0,-0.0184,
9.24E-05,0,-0.0208,
9.25E-05,0,-0.0032,
9.25E-05,0,-0.0064,
9.26E-05,0,-0.004,
9.26E-05,0,0.0016,
9.27E-05,0,0.0056,
9.27E-05,0,0.0072,
9.28E-05,0,0.0136,
9.28E-05,0,0.0144,
9.29E-05,0,0.0192,
9.29E-05,0,0.02,
9.30E-05,0,0.0208,
9.30E-05,0,0.024,
9.31E-05,0,0.0264,
9.31E-05,0,0.0304,
9.32E-05,0,0.0272,
9.32E-05,0,0.036,
9.33E-05,0,0.032,
9.33E-05,0,0.0336,
9.34E-05,0,0.0336,
9.34E-05,0,0.0336,
9.35E-05,0,0.036,
9.35E-05,0,0.0352,
9.36E-05,0,0.0328,
9.36E-05,0,0.036,
9.37E-05,0,0.0304,
9.37E-05,0,0.0304,
9.38E-05,0,0.0296,
9.38E-05,0,0.0256,
9.39E-05,0,0.028,
9.39E-05,0,0.02,
9.40E-05,0,0.0208,
9.40E-05,0,0.0152,
9.41E-05,0,0.0176,
9.41E-05,0,0.0104,
9.42E-05,0,0.008,
9.42E-05,0,0.0056,
9.43E-05,0,0.0032,
9.43E-05,0,0,
9.44E-05,0,-0.0048,
9.44E-05,0,-0.0032,
9.45E-05,0,-0.008,
9.45E-05,0,-0.0112,
9.46E-05,0,-0.012,
9.46E-05,0,-0.0128,
9.47E-05,0,-0.0152,
9.47E-05,0,-0.0168,
9.48E-05,0,-0.0176,
9.48E-05,0,-0.0208,
9.49E-05,0,-0.0184,
9.49E-05,0,-0.0208,
9.50E-05,0,-0.0208,
9.50E-05,0,-0.0224,
9.51E-05,0,-0.0192,
9.51E-05,0,-0.0208,
9.52E-05,0,-0.0208,
9.52E-05,0,-0.0184,
9.53E-05,0,-0.0152,
9.53E-05,0,-0.016,
9.54E-05,0,-0.0144,
9.54E-05,0,-0.0128,
9.55E-05,0,-0.0112,
9.55E-05,0,-0.008,
9.56E-05,0,-0.0032,
9.56E-05,0,-0.0056,
9.57E-05,0,0.0016,
9.57E-05,0,0.0032,
9.58E-05,0,0.0032,
9.58E-05,0,0.0096,
9.59E-05,0,0.0104,
9.59E-05,0,0.0128,
9.60E-05,0,0.016,
9.60E-05,0,0.0176,
9.61E-05,0,0.02,
9.61E-05,0,0.024,
9.62E-05,0,0.0216,
9.62E-05,0,0.0272,
9.63E-05,0,0.0248,
9.63E-05,0,0.0272,
9.64E-05,0,0.0272,
9.64E-05,0,0.0288,
9.65E-05,0,0.0288,
9.65E-05,0,0.0296,
9.66E-05,0,0.0296,
9.66E-05,0,0.0264,
9.67E-05,0,0.0288,
9.67E-05,0,0.0232,
9.68E-05,0,0.0232,
9.68E-05,0,0.0232,
9.69E-05,0,0.02,
9.69E-05,0,0.0176,
9.70E-05,0,0.0128,
9.70E-05,0,0.0136,
9.71E-05,0,0.0104,
9.71E-05,0,0.0072,
9.72E-05,0,0.0032,
9.72E-05,0,0.0016,
9.73E-05,0,-0.0024,
9.73E-05,0,-0.0056,
9.74E-05,0,-0.0088,
9.74E-05,0,-0.0112,
9.75E-05,0,-0.0152,
9.75E-05,0,-0.016,
9.76E-05,0,-0.0224,
9.76E-05,0,-0.0216,
9.77E-05,0,-0.0264,
9.77E-05,0,-0.0256,
9.78E-05,0,-0.0304,
9.78E-05,0,-0.028,
9.79E-05,0,-0.0312,
9.79E-05,0,-0.0312,
9.80E-05,0,-0.0336,
9.80E-05,0,-0.0336,
9.81E-05,0,-0.0336,
9.81E-05,0,-0.032,
9.82E-05,0,-0.0336,
9.82E-05,0,-0.0304,
9.83E-05,0,-0.0288,
9.83E-05,0,-0.0304,
9.84E-05,0,-0.028,
9.84E-05,0,-0.0256,
9.85E-05,0,-0.0224,
9.85E-05,0,-0.0216,
9.86E-05,0,-0.0176,
9.86E-05,0,-0.0152,
9.87E-05,0,-0.012,
9.87E-05,0,-0.008,
9.88E-05,0,-0.0088,
9.88E-05,0,-0.0016,
9.89E-05,0,-0.0024,
9.89E-05,0,0.0064,
9.90E-05,0,0.0032,
9.90E-05,0,0.012,
9.91E-05,0,0.0104,
9.91E-05,0,0.0168,
9.92E-05,0,0.016,
9.92E-05,0,0.02,
9.93E-05,0,0.0224,
9.93E-05,0,0.024,
9.94E-05,0,0.024,
9.94E-05,0,0.0288,
9.95E-05,0,0.028,
9.95E-05,0,0.032,
9.96E-05,0,0.0288,
9.96E-05,0,0.0328,
9.97E-05,0,0.0304,
9.97E-05,0,0.0328,
9.98E-05,0,0.0296,
9.98E-05,0,0.0304,
9.99E-05,0,0.0288,
9.99E-05,0,0.0288,
1.00E-04,0,0.0264,
1.00E-04,0,0.0256,
1.00E-04,0,0.0232,
1.00E-04,0,0.02,
1.00E-04,0,0.0168,
1.00E-04,0,0.016,
1.00E-04,0,0.0128,
1.00E-04,0,0.0104,
1.00E-04,0.04,0.004,
1.00E-04,0,0.0048,
1.01E-04,0,-0.0016,
1.01E-04,0,-0.0024,
1.01E-04,0.04,-0.0064,
1.01E-04,0,-0.0104,
1.01E-04,0,-0.0136,
1.01E-04,0,-0.0152,
1.01E-04,0,-0.0216,
1.01E-04,0,-0.024,
1.01E-04,0,-0.0256,
1.01E-04,0,-0.0344,
1.01E-04,0.04,-0.02,
1.01E-04,0,-0.0496,
1.01E-04,0,-0.032,
1.01E-04,0,-0.0384,
1.01E-04,0,-0.0488,
1.01E-04,0,-0.0456,
1.01E-04,0,-0.0472,
1.01E-04,0,-0.052,
1.01E-04,0,-0.0568,
1.01E-04,0.04,-0.0512,
1.02E-04,0,-0.06,
1.02E-04,0,-0.0544,
1.02E-04,0,-0.06,
1.02E-04,0.04,-0.0592,
1.02E-04,0,-0.0568,
1.02E-04,0,-0.0568,
1.02E-04,0,-0.0616,
1.02E-04,0,-0.0544,
1.02E-04,0,-0.0552,
1.02E-04,0,-0.0536,
1.02E-04,0.04,-0.0536,
1.02E-04,0,-0.048,
1.02E-04,0,-0.048,
1.02E-04,0,-0.0432,
1.02E-04,0,-0.0424,
1.02E-04,0,-0.0376,
1.02E-04,0,-0.0344,
1.02E-04,0,-0.032,
1.02E-04,0,-0.028,
1.02E-04,0.04,-0.0224,
1.03E-04,0,-0.0192,
1.03E-04,0,-0.0152,
1.03E-04,0,-0.0096,
1.03E-04,0,-0.008,
1.03E-04,0,0,
1.03E-04,0,0.0032,
1.03E-04,0,0.008,
1.03E-04,0.04,0.0136,
1.03E-04,0,0.0168,
1.03E-04,0,0.0216,
1.03E-04,0,0.0256,
1.03E-04,0,0.0304,
1.03E-04,0.04,0.0336,
1.03E-04,0,0.04,
1.03E-04,0,0.0416,
1.03E-04,0,0.0472,
1.03E-04,0,0.048,
1.03E-04,0.04,0.0536,
1.03E-04,0,0.0528,
1.03E-04,0,0.0584,
1.04E-04,0,0.064,
1.04E-04,0,0.0592,
1.04E-04,0,0.0616,
1.04E-04,0,0.0616,
1.04E-04,0,0.068,
1.04E-04,0,0.0616,
1.04E-04,0,0.068,
1.04E-04,0,0.0632,
1.04E-04,0,0.0616,
1.04E-04,0,0.064,
1.04E-04,0,0.0576,
1.04E-04,0,0.06,
1.04E-04,0,0.056,
1.04E-04,0,0.0528,
1.04E-04,0,0.0512,
1.04E-04,0,0.048,
1.04E-04,0,0.0496,
1.04E-04,0,0.0424,
1.04E-04,0,0.04,
1.04E-04,0,0.0352,
1.05E-04,0,0.036,
1.05E-04,0,0.028,
1.05E-04,0,0.0304,
1.05E-04,0,0.0224,
1.05E-04,0,0.0232,
1.05E-04,0,0.0168,
1.05E-04,0.04,0.016,
1.05E-04,0,0.0112,
1.05E-04,0,0.0096,
1.05E-04,0,0.0056,
1.05E-04,0,0,
1.05E-04,0,0,
1.05E-04,0,0,
1.05E-04,0,-0.0032,
1.05E-04,0.04,-0.0064,
1.05E-04,0,-0.0088,
1.05E-04,0,-0.0088,
1.05E-04,0,-0.0112,
1.05E-04,0,-0.012,
1.05E-04,0,-0.0144,
1.06E-04,0,-0.0136,
1.06E-04,0,-0.0152,
1.06E-04,0,-0.016,
1.06E-04,0,-0.0152,
1.06E-04,0,-0.0176,
1.06E-04,0,-0.0184,
1.06E-04,0,-0.0184,
1.06E-04,0,-0.0176,
1.06E-04,0,-0.016,
1.06E-04,0,-0.0184,
1.06E-04,0,-0.0176,
1.06E-04,0,-0.016,
1.06E-04,0,-0.0184,
1.06E-04,0,-0.012,
1.06E-04,0,-0.0248,
1.06E-04,0,-0.0208,
1.06E-04,0,-0.0088,
1.06E-04,0,-0.0216,
1.06E-04,0,-0.016,
1.06E-04,0,-0.0144,
1.07E-04,0,-0.016,
1.07E-04,0,-0.0176,
1.07E-04,0,-0.0224,
1.07E-04,0,-0.0152,
1.07E-04,0,-0.012,
1.07E-04,0,-0.0264,
1.07E-04,0,-0.016,
1.07E-04,0,-0.0176,
1.07E-04,0,-0.0224,
1.07E-04,0,-0.0208,
1.07E-04,0,-0.0176,
1.07E-04,0,-0.0248,
1.07E-04,0,-0.0248,
1.07E-04,0,-0.0224,
1.07E-04,0,-0.0248,
1.07E-04,0,-0.0248,
1.07E-04,0,-0.028,
1.07E-04,0,-0.0256,
1.07E-04,0,-0.0312,
1.07E-04,0,-0.028,
1.08E-04,0,-0.032,
1.08E-04,0,-0.0288,
1.08E-04,0,-0.0344,
1.08E-04,0,-0.032,
1.08E-04,0,-0.0352,
1.08E-04,0,-0.0344,
1.08E-04,0,-0.0344,
1.08E-04,0,-0.0384,
1.08E-04,0,-0.0376,
1.08E-04,0,-0.0376,
1.08E-04,0,-0.0368,
1.08E-04,0,-0.0376,
1.08E-04,0,-0.0376,
1.08E-04,0,-0.0408,
1.08E-04,0,-0.04,
1.08E-04,0,-0.0376,
1.08E-04,0.04,-0.0384,
1.08E-04,0,-0.0376,
1.08E-04,0,-0.0376,
1.08E-04,0,-0.036,
1.09E-04,0,-0.032,
1.09E-04,0,-0.0352,
1.09E-04,0,-0.032,
1.09E-04,0,-0.032,
1.09E-04,0,-0.028,
1.09E-04,0,-0.0272,
1.09E-04,0,-0.024,
1.09E-04,0,-0.0208,
1.09E-04,0,-0.0208,
1.09E-04,0,-0.0152,
1.09E-04,0,-0.0176,
1.09E-04,0,-0.0096,
1.09E-04,0,-0.008,
1.09E-04,0,-0.0024,
1.09E-04,0,-0.008,
1.09E-04,0,0.0048,
1.09E-04,0,0.0024,
1.09E-04,0,0.008,
1.09E-04,0,0.0096,
1.09E-04,0,0.0128,
1.10E-04,0,0.0152,
1.10E-04,0,0.0192,
1.10E-04,0,0.0248,
1.10E-04,0,0.0232,
1.10E-04,0,0.0304,
1.10E-04,0,0.0304,
1.10E-04,0,0.0328,
1.10E-04,0,0.0352,
1.10E-04,0,0.04,
1.10E-04,0,0.0384,
1.10E-04,0,0.0416,
1.10E-04,0,0.0424,
1.10E-04,0,0.0448,
1.10E-04,0,0.0456,
1.10E-04,0,0.0464,
1.10E-04,0.04,0.0456,
1.10E-04,0,0.0464,
1.10E-04,0,0.0472,
1.10E-04,0,0.0456,
1.10E-04,0,0.048,
1.11E-04,0,0.048,
1.11E-04,0.04,0.0424,
1.11E-04,0,0.0448,
1.11E-04,0,0.0424,
1.11E-04,0.04,0.0464,
1.11E-04,0,0.04,
1.11E-04,0,0.0416,
1.11E-04,0,0.0392,
1.11E-04,0,0.0416,
1.11E-04,0,0.0368,
1.11E-04,0,0.0384,
1.11E-04,0,0.0352,
1.11E-04,0,0.0352,
1.11E-04,0,0.032,
1.11E-04,0,0.0328,
1.11E-04,0,0.0312,
1.11E-04,0,0.0296,
1.11E-04,0,0.0264,
1.11E-04,0,0.028,
1.11E-04,0,0.024,
1.12E-04,0,0.0288,
1.12E-04,0.04,0.0224,
1.12E-04,0,0.02,
1.12E-04,0,0.0208,
1.12E-04,0,0.0176,
1.12E-04,0,0.0168,
1.12E-04,0,0.0168,
1.12E-04,0,0.0136,
1.12E-04,0,0.0112,
1.12E-04,0,0.0128,
1.12E-04,0.04,0.0096,
1.12E-04,0,0.0064,
1.12E-04,0,0.004,
1.12E-04,0,0.0032,
1.12E-04,0,0,
1.12E-04,0,-0.0016,
1.12E-04,0,-0.0024,
1.12E-04,0,-0.0048,
1.12E-04,0,-0.0128,
1.12E-04,0,-0.0128,
1.13E-04,0,-0.0144,
1.13E-04,0,-0.0136,
1.13E-04,0,-0.0208,
1.13E-04,0,-0.0192,
1.13E-04,0,-0.0272,
1.13E-04,0,-0.0248,
1.13E-04,0,-0.0312,
1.13E-04,0,-0.0288,
1.13E-04,0,-0.0344,
1.13E-04,0,-0.036,
1.13E-04,0,-0.04,
1.13E-04,0,-0.0384,
1.13E-04,0,-0.0384,
1.13E-04,0,-0.0432,
1.13E-04,0,-0.0432,
1.13E-04,0,-0.044,
1.13E-04,0,-0.0432,
1.13E-04,0,-0.048,
1.13E-04,0,-0.0464,
1.13E-04,0,-0.048,
1.14E-04,0,-0.048,
1.14E-04,0,-0.048,
1.14E-04,0,-0.048,
1.14E-04,0,-0.0456,
1.14E-04,0,-0.0504,
1.14E-04,0,-0.0448,
1.14E-04,0,-0.0504,
1.14E-04,0,-0.044,
1.14E-04,0,-0.044,
1.14E-04,0,-0.0416,
1.14E-04,0,-0.0448,
1.14E-04,0,-0.0392,
1.14E-04,0,-0.0376,
1.14E-04,0,-0.0368,
1.14E-04,0,-0.032,
1.14E-04,0,-0.0336,
1.14E-04,0,-0.0288,
1.14E-04,0,-0.028,
1.14E-04,0,-0.0208,
1.14E-04,0,-0.0248,
1.15E-04,0,-0.0216,
1.15E-04,0,-0.016,
1.15E-04,0,-0.0208,
1.15E-04,0,-0.0144,
1.15E-04,0,-0.0144,
1.15E-04,0,-0.0088,
1.15E-04,0,-0.0152,
1.15E-04,0,-0.0072,
1.15E-04,0,-0.0064,
1.15E-04,0,-0.0064,
1.15E-04,0,-0.0056,
1.15E-04,0,-0.0024,
1.15E-04,0,-0.0072,
1.15E-04,0,-0.0024,
1.15E-04,0.04,-0.0032,
1.15E-04,0,-0.0024,
1.15E-04,0,0.0048,
1.15E-04,0,-0.0136,
1.15E-04,0,-0.0048,
1.15E-04,0,0.0048,
1.16E-04,0,-0.0064,
1.16E-04,0.04,-0.0016,
1.16E-04,0,0,
1.16E-04,0,-0.0016,
1.16E-04,0,0,
1.16E-04,0,0.004,
1.16E-04,0,-0.0032,
1.16E-04,0,0.0032,
1.16E-04,0,0,
1.16E-04,0,0.0032,
1.16E-04,0,0.004,
1.16E-04,0,0.0096,
1.16E-04,0,0,
1.16E-04,0,0.0096,
1.16E-04,0,0.0048,
1.16E-04,0,0.0128,
1.16E-04,0,0.0104,
1.16E-04,0,0.0176,
1.16E-04,0,0.0096,
1.16E-04,0,0.0208,
1.17E-04,0,0.016,
1.17E-04,0,0.0232,
1.17E-04,0,0.0192,
1.17E-04,0,0.0272,
1.17E-04,0,0.0264,
1.17E-04,0.04,0.0272,
1.17E-04,0,0.0328,
1.17E-04,0,0.0304,
1.17E-04,0,0.0416,
1.17E-04,0.04,0.0368,
1.17E-04,0,0.0368,
1.17E-04,0,0.0416,
1.17E-04,0,0.0448,
1.17E-04,0,0.0488,
1.17E-04,0,0.0432,
1.17E-04,0,0.0496,
1.17E-04,0,0.0496,
1.17E-04,0,0.0488,
1.17E-04,0,0.0512,
1.17E-04,0,0.0488,
1.18E-04,0,0.052,
1.18E-04,0,0.0464,
1.18E-04,0,0.0496,
1.18E-04,0.04,0.048,
1.18E-04,0,0.0464,
1.18E-04,0,0.0432,
1.18E-04,0,0.0416,
1.18E-04,0,0.0384,
1.18E-04,0,0.0408,
1.18E-04,0,0.0328,
1.18E-04,0,0.036,
1.18E-04,0,0.0296,
1.18E-04,0,0.0312,
1.18E-04,0,0.024,
1.18E-04,0,0.0256,
1.18E-04,0,0.0208,
1.18E-04,0,0.0192,
1.18E-04,0,0.0168,
1.18E-04,0,0.0128,
1.18E-04,0,0.0128,
1.19E-04,0,0.0096,
1.19E-04,0,0.0064,
1.19E-04,0,0.0032,
1.19E-04,0,0.0032,
1.19E-04,0,0,
1.19E-04,0,0,
1.19E-04,0,-0.0072,
1.19E-04,0,-0.004,
1.19E-04,0,-0.0088,
1.19E-04,0,-0.008,
1.19E-04,0,-0.0112,
1.19E-04,0,-0.0112,
1.19E-04,0,-0.0144,
1.19E-04,0,-0.0144,
1.19E-04,0,-0.0152,
1.19E-04,0,-0.0176,
1.19E-04,0,-0.0184,
1.19E-04,0,-0.0216,
1.19E-04,0,-0.0224,
1.19E-04,0,-0.024,
1.20E-04,0,-0.0216,
1.20E-04,0,-0.0248,
1.20E-04,0,-0.0264,
1.20E-04,0,-0.028,
1.20E-04,0,-0.0272,
1.20E-04,0,-0.032,
1.20E-04,0,-0.0288,
1.20E-04,0,-0.0336,
1.20E-04,0,-0.0368,
1.20E-04,0,-0.0368,
1.20E-04,0,-0.0392,
1.20E-04,0,-0.04,
1.20E-04,0.04,-0.0432,
1.20E-04,0,-0.0448,
1.20E-04,0,-0.048,
1.20E-04,0,-0.0488,
1.20E-04,0,-0.0496,
1.20E-04,0,-0.0512,
1.20E-04,0,-0.0568,
1.20E-04,0,-0.0496,
1.21E-04,0,-0.0656,
1.21E-04,0,-0.0608,
1.21E-04,0,-0.0512,
1.21E-04,0,-0.0672,
1.21E-04,0,-0.0576,
1.21E-04,0,-0.06,
1.21E-04,0,-0.0592,
1.21E-04,0,-0.0576,
1.21E-04,0,-0.0648,
1.21E-04,0,-0.056,
1.21E-04,0,-0.056,
1.21E-04,0,-0.0616,
1.21E-04,0,-0.0496,
1.21E-04,0,-0.0456,
1.21E-04,0,-0.0544,
1.21E-04,0,-0.0456,
1.21E-04,0,-0.0384,
1.21E-04,0,-0.044,
1.21E-04,0,-0.0352,
1.21E-04,0,-0.0328,
1.22E-04,0,-0.032,
1.22E-04,0,-0.0232,
1.22E-04,0,-0.0224,
1.22E-04,0.04,-0.0184,
1.22E-04,0,-0.0152,
1.22E-04,0,-0.0112,
1.22E-04,0,-0.0112,
1.22E-04,0,-0.0048,
1.22E-04,0,-0.0024,
1.22E-04,0,0.004,
1.22E-04,0,0.0032,
1.22E-04,0,0.012,
1.22E-04,0,0.0112,
1.22E-04,0,0.0168,
1.22E-04,0,0.0208,
1.22E-04,0,0.0232,
1.22E-04,0,0.0224,
1.22E-04,0,0.0304,
1.22E-04,0,0.0264,
1.22E-04,0,0.0328,
1.23E-04,0,0.0328,
1.23E-04,0,0.0352,
1.23E-04,0,0.0392,
1.23E-04,0,0.0344,
1.23E-04,0,0.0392,
1.23E-04,0,0.0432,
1.23E-04,0,0.0392,
1.23E-04,0,0.0448,
1.23E-04,0,0.0392,
1.23E-04,0,0.0448,
1.23E-04,0.04,0.0464,
1.23E-04,0,0.0416,
1.23E-04,0,0.0448,
1.23E-04,0.04,0.04,
1.23E-04,0,0.0432,
1.23E-04,0,0.0416,
1.23E-04,0,0.0384,
1.23E-04,0,0.0416,
1.23E-04,0,0.0344,
1.23E-04,0,0.0376,
1.24E-04,0,0.0328,
1.24E-04,0,0.0352,
1.24E-04,0,0.032,
1.24E-04,0,0.0304,
1.24E-04,0,0.0288,
1.24E-04,0,0.0264,
1.24E-04,0,0.0232,
1.24E-04,0,0.024,
1.24E-04,0,0.0208,
1.24E-04,0,0.0192,
1.24E-04,0,0.0184,
1.24E-04,0.04,0.0176,
1.24E-04,0,0.0168,
1.24E-04,0,0.0176,
1.24E-04,0,0.0112,
1.24E-04,0,0.0136,
1.24E-04,0,0.0104,
1.24E-04,0,0.0136,
1.24E-04,0,0.0096,
1.24E-04,0,0.0128,
1.25E-04,0,0.0088,
1.25E-04,0,0.0096,
1.25E-04,0,0.0112,
1.25E-04,0,0.0088,
1.25E-04,0,0.0112,
1.25E-04,0,0.0096,
1.25E-04,0,0.008,
1.25E-04,0,0.0104,
1.25E-04,0,0.0104,
1.25E-04,0,0.0096,
1.25E-04,0,0.008,
1.25E-04,0,0.0104,
1.25E-04,0,0.0096,
1.25E-04,0,0.0104,
1.25E-04,0,0.0064,
1.25E-04,0,0.0096,
1.25E-04,0,0.008,
1.25E-04,0,0.0096,
1.25E-04,0,0.0064,
1.25E-04,0,0.0088,
1.26E-04,0,0.0072,
1.26E-04,0,0.0064,
1.26E-04,0,0.0048,
1.26E-04,0,0.0072,
1.26E-04,0,0.0048,
1.26E-04,0,0.0056,
1.26E-04,0,0.0032,
1.26E-04,0,0.0048,
1.26E-04,0,0.0024,
1.26E-04,0,0.0032,
1.26E-04,0,-0.0024,
1.26E-04,0,0,
1.26E-04,0,-0.0024,
1.26E-04,0,-0.0024,
1.26E-04,0,-0.0056,
1.26E-04,0,-0.0064,
1.26E-04,0,-0.0088,
1.26E-04,0,-0.0104,
1.26E-04,0,-0.0152,
1.26E-04,0,-0.0152,
1.27E-04,0,-0.0168,
1.27E-04,0,-0.0208,
1.27E-04,0,-0.0224,
1.27E-04,0,-0.0216,
1.27E-04,0,-0.0248,
1.27E-04,0,-0.0272,
1.27E-04,0,-0.0288,
1.27E-04,0,-0.0304,
1.27E-04,0,-0.032,
1.27E-04,0,-0.0312,
1.27E-04,0,-0.036,
1.27E-04,0,-0.036,
1.27E-04,0.04,-0.0376,
1.27E-04,0,-0.0408,
1.27E-04,0,-0.0408,
1.27E-04,0,-0.0432,
1.27E-04,0,-0.0432,
1.27E-04,0,-0.0456,
1.27E-04,0,-0.044,
1.27E-04,0,-0.0464,
1.28E-04,0,-0.0448,
1.28E-04,0,-0.048,
1.28E-04,0,-0.0472,
1.28E-04,0,-0.0472,
1.28E-04,0,-0.0456,
1.28E-04,0,-0.0448,
1.28E-04,0,-0.0448,
1.28E-04,0,-0.0416,
1.28E-04,0,-0.0408,
1.28E-04,0,-0.0384,
1.28E-04,0,-0.0376,
1.28E-04,0,-0.032,
1.28E-04,0,-0.0312,
1.28E-04,0,-0.0288,
1.28E-04,0,-0.0232,
1.28E-04,0,-0.0224,
1.28E-04,0,-0.0152,
1.28E-04,0,-0.0136,
1.28E-04,0,-0.0112,
1.28E-04,0,-0.0056,
1.29E-04,0,-0.0048,
1.29E-04,0,-0.0016,
1.29E-04,0,0.0016,
1.29E-04,0,0.004,
1.29E-04,0,0.0064,
1.29E-04,0,0.0104,
1.29E-04,0,0.0112,
1.29E-04,0,0.0112,
1.29E-04,0.04,0.0176,
1.29E-04,0,0.0128,
1.29E-04,0,0.0168,
1.29E-04,0,0.0168,
1.29E-04,0,0.0192,
1.29E-04,0,0.0176,
1.29E-04,0,0.02,
1.29E-04,0,0.016,
1.29E-04,0,0.0192,
1.29E-04,0.04,0.0176,
1.29E-04,0,0.016,
1.29E-04,0,0.0168,
1.30E-04,0,0.016,
1.30E-04,0,0.012,
1.30E-04,0,0.0208,
1.30E-04,0,0.0032,
1.30E-04,0,0.0104,
1.30E-04,0,0.0192,
1.30E-04,0,0,
1.30E-04,0,0.0112,
1.30E-04,0,0.0072,
1.30E-04,0,0.004,
1.30E-04,0,0,
1.30E-04,0,0.0064,
1.30E-04,0,-0.0016,
1.30E-04,0,0.004,
1.30E-04,0,-0.0032,
1.30E-04,0,0,
1.30E-04,0,-0.0024,
1.30E-04,0,-0.0016,
1.30E-04,0,-0.008,
1.30E-04,0,-0.0024,
1.31E-04,0,-0.0056,
1.31E-04,0,-0.0048,
1.31E-04,0,-0.008,
1.31E-04,0,-0.0064,
1.31E-04,0,-0.0064,
1.31E-04,0,-0.0088,
1.31E-04,0.04,-0.0072,
1.31E-04,0,-0.0072,
1.31E-04,0,-0.0056,
1.31E-04,0,-0.0096,
1.31E-04,0,-0.0088,
1.31E-04,0,-0.0064,
1.31E-04,0,-0.0112,
1.31E-04,0,-0.0048,
1.31E-04,0,-0.0104,
1.31E-04,0,-0.0032,
1.31E-04,0,-0.0088,
1.31E-04,0,-0.0024,
1.31E-04,0,-0.0064,
1.31E-04,0,0,
1.32E-04,0,-0.0056,
1.32E-04,0,0.0032,
1.32E-04,0,0,
1.32E-04,0,0.0048,
1.32E-04,0,0.0032,
1.32E-04,0,0.0088,
1.32E-04,0,0.0064,
1.32E-04,0,0.0128,
1.32E-04,0,0.0104,
1.32E-04,0,0.0152,
1.32E-04,0,0.0136,
1.32E-04,0,0.0168,
1.32E-04,0,0.0192,
1.32E-04,0.04,0.0208,
1.32E-04,0,0.0192,
1.32E-04,0,0.028,
1.32E-04,0,0.0264,
1.32E-04,0,0.028,
1.32E-04,0,0.0272,
1.32E-04,0,0.0304,
1.33E-04,0,0.0368,
1.33E-04,0,0.0312,
1.33E-04,0,0.0424,
1.33E-04,0,0.0352,
1.33E-04,0,0.0392,
1.33E-04,0,0.0416,
1.33E-04,0,0.0392,
1.33E-04,0,0.0448,
1.33E-04,0,0.0424,
1.33E-04,0,0.0448,
1.33E-04,0.04,0.0424,
1.33E-04,0,0.0464,
1.33E-04,0,0.0456,
1.33E-04,0,0.0464,
1.33E-04,0,0.0424,
1.33E-04,0,0.0456,
1.33E-04,0,0.0456,
1.33E-04,0,0.0448,
1.33E-04,0,0.0448,
1.33E-04,0.04,0.0424,
1.34E-04,0,0.0424,
1.34E-04,0,0.0408,
1.34E-04,0,0.0464,
1.34E-04,0,0.0336,
1.34E-04,0,0.0456,
1.34E-04,0,0.036,
1.34E-04,0,0.0392,
1.34E-04,0,0.0352,
1.34E-04,0,0.0416,
1.34E-04,0,0.0304,
1.34E-04,0,0.036,
1.34E-04,0,0.0272,
1.34E-04,0,0.0304,
1.34E-04,0,0.0232,
1.34E-04,0,0.0248,
1.34E-04,0,0.0168,
1.34E-04,0,0.0168,
1.34E-04,0,0.008,
1.34E-04,0,0.008,
1.34E-04,0,0,
1.35E-04,0,-0.0032,
1.35E-04,0,-0.0096,
1.35E-04,0,-0.0152,
1.35E-04,0,-0.016,
1.35E-04,0,-0.0272,
1.35E-04,0,-0.02,
1.35E-04,0,-0.0448,
1.35E-04,0,-0.0432,
1.35E-04,0,-0.04,
1.35E-04,0,-0.0592,
1.35E-04,0,-0.06,
1.35E-04,0,-0.0656,
1.35E-04,0,-0.064,
1.35E-04,0,-0.0752,
1.35E-04,0,-0.0824,
1.35E-04,0,-0.0768,
1.35E-04,0,-0.084,
1.35E-04,0,-0.1,
1.35E-04,0.04,-0.0904,
1.35E-04,0,-0.0968,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.1008,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.1016,
1.36E-04,0,-0.0992,
1.36E-04,0,-0.0992,
