time,ch1,ch2,
9.67E-05,0,0.026,
9.67E-05,0,0.024,
9.68E-05,0,0.024,
9.68E-05,0,0.022,
9.69E-05,0,0.02,
9.69E-05,0,0.018,
9.70E-05,0,0.018,
9.70E-05,0,0.018,
9.71E-05,0,0.012,
9.71E-05,0,0.012,
9.72E-05,0,0.006,
9.72E-05,0,0.008,
9.73E-05,0,0,
9.73E-05,0,0.002,
9.74E-05,0,-0.006,
9.74E-05,0,-0.004,
9.75E-05,0,-0.01,
9.75E-05,0,-0.008,
9.76E-05,0,-0.014,
9.76E-05,0,-0.014,
9.77E-05,0,-0.02,
9.77E-05,0,-0.018,
9.78E-05,0,-0.024,
9.78E-05,0,-0.022,
9.79E-05,0,-0.024,
9.79E-05,0,-0.026,
9.80E-05,0,-0.028,
9.80E-05,0,-0.028,
9.81E-05,0,-0.03,
9.81E-05,0,-0.022,
9.82E-05,0,-0.03,
9.82E-05,0,-0.022,
9.83E-05,0,-0.028,
9.83E-05,0,-0.022,
9.84E-05,0,-0.028,
9.84E-05,0,-0.02,
9.85E-05,0,-0.022,
9.85E-05,0,-0.018,
9.86E-05,0,-0.018,
9.86E-05,0,-0.014,
9.87E-05,0,-0.014,
9.87E-05,0,-0.01,
9.88E-05,0,-0.008,
9.88E-05,0,-0.004,
9.89E-05,0,-0.004,
9.89E-05,0,0.002,
9.90E-05,0,0.002,
9.90E-05,0,0.008,
9.91E-05,0,0.008,
9.91E-05,0,0.012,
9.92E-05,0,0.012,
9.92E-05,0,0.018,
9.93E-05,0,0.016,
9.93E-05,0,0.022,
9.94E-05,0,0.02,
9.94E-05,0,0.026,
9.95E-05,0,0.024,
9.95E-05,0,0.026,
9.96E-05,0,0.026,
9.96E-05,0,0.026,
9.97E-05,0,0.026,
9.97E-05,0,0.026,
9.98E-05,0,0.026,
9.98E-05,0,0.026,
9.99E-05,0,0.026,
9.99E-05,0,0.022,
1.00E-04,0,0.024,
1.00E-04,0,0.024,
1.00E-04,0,0.022,
1.00E-04,0,0.018,
1.00E-04,0,0.018,
1.00E-04,0,0.016,
1.00E-04,0,0.014,
1.00E-04,0,0.01,
1.00E-04,0,0.01,
1.00E-04,0,0.004,
1.01E-04,0,0.002,
1.01E-04,0,0,
1.01E-04,0,-0.004,
1.01E-04,0,-0.006,
1.01E-04,0,-0.008,
1.01E-04,0,-0.014,
1.01E-04,0,-0.016,
1.01E-04,0,-0.02,
1.01E-04,0,-0.022,
1.01E-04,0,-0.028,
1.01E-04,0,-0.03,
1.01E-04,0,-0.032,
1.01E-04,0,-0.038,
1.01E-04,0,-0.036,
1.01E-04,0,-0.04,
1.01E-04,0,-0.04,
1.01E-04,0,-0.05,
1.01E-04,0,-0.046,
1.01E-04,0,-0.046,
1.01E-04,0,-0.048,
1.02E-04,0,-0.048,
1.02E-04,0,-0.048,
1.02E-04,0,-0.052,
1.02E-04,0,-0.048,
1.02E-04,0,-0.052,
1.02E-04,0,-0.048,
1.02E-04,0,-0.052,
1.02E-04,0,-0.046,
1.02E-04,0,-0.052,
1.02E-04,0,-0.046,
1.02E-04,0,-0.048,
1.02E-04,0,-0.044,
1.02E-04,0,-0.046,
1.02E-04,0,-0.04,
1.02E-04,0,-0.038,
1.02E-04,0,-0.038,
1.02E-04,0,-0.038,
1.02E-04,0,-0.036,
1.02E-04,0,-0.036,
1.02E-04,0,-0.03,
1.03E-04,0,-0.028,
1.03E-04,0,-0.024,
1.03E-04,0,-0.024,
1.03E-04,0,-0.016,
1.03E-04,0,-0.016,
1.03E-04,0,-0.008,
1.03E-04,0,-0.006,
1.03E-04,0,0.002,
1.03E-04,0,0.004,
1.03E-04,0,0.016,
1.03E-04,0,0.014,
1.03E-04,0,0.026,
1.03E-04,0,0.026,
1.03E-04,0,0.032,
1.03E-04,0,0.034,
1.03E-04,0,0.038,
1.03E-04,0,0.04,
1.03E-04,0,0.042,
1.03E-04,0,0.044,
1.03E-04,0,0.044,
1.04E-04,0,0.048,
1.04E-04,0,0.048,
1.04E-04,0,0.05,
1.04E-04,0,0.05,
1.04E-04,0,0.05,
1.04E-04,0,0.052,
1.04E-04,0,0.048,
1.04E-04,0,0.052,
1.04E-04,0,0.05,
1.04E-04,0,0.05,
1.04E-04,0,0.05,
1.04E-04,0,0.05,
1.04E-04,0,0.048,
1.04E-04,0,0.05,
1.04E-04,0,0.048,
1.04E-04,0,0.048,
1.04E-04,0.04,0.048,
1.04E-04,0,0.044,
1.04E-04,0,0.044,
1.04E-04,0,0.036,
1.05E-04,0,0.04,
1.05E-04,0,0.034,
1.05E-04,0,0.032,
1.05E-04,0,0.028,
1.05E-04,0,0.026,
1.05E-04,0,0.02,
1.05E-04,0,0.02,
1.05E-04,0,0.014,
1.05E-04,0,0.012,
1.05E-04,0,0.012,
1.05E-04,0,0.004,
1.05E-04,0,0.01,
1.05E-04,0,0.002,
1.05E-04,0,0.002,
1.05E-04,0,0.004,
1.05E-04,0,-0.002,
1.05E-04,0,0,
1.05E-04,0,0,
1.05E-04,0,-0.004,
1.05E-04,0,-0.004,
1.06E-04,0,0,
1.06E-04,0.04,-0.006,
1.06E-04,0,-0.006,
1.06E-04,0,-0.006,
1.06E-04,0,-0.006,
1.06E-04,0,-0.012,
1.06E-04,0,-0.006,
1.06E-04,0,-0.012,
1.06E-04,0,-0.008,
1.06E-04,0,-0.014,
1.06E-04,0,-0.012,
1.06E-04,0,-0.014,
1.06E-04,0,-0.006,
1.06E-04,0,-0.016,
1.06E-04,0,-0.008,
1.06E-04,0,-0.014,
1.06E-04,0.04,-0.014,
1.06E-04,0,-0.008,
1.06E-04,0,-0.016,
1.06E-04,0,-0.012,
1.07E-04,0,-0.014,
1.07E-04,0,-0.012,
1.07E-04,0,-0.014,
1.07E-04,0,-0.008,
1.07E-04,0,-0.014,
1.07E-04,0,-0.01,
1.07E-04,0,-0.016,
1.07E-04,0,-0.012,
1.07E-04,0,-0.012,
1.07E-04,0,-0.016,
1.07E-04,0,-0.014,
1.07E-04,0,-0.016,
1.07E-04,0,-0.014,
1.07E-04,0,-0.02,
1.07E-04,0,-0.012,
1.07E-04,0,-0.02,
1.07E-04,0,-0.018,
1.07E-04,0,-0.02,
1.07E-04,0,-0.022,
1.07E-04,0,-0.02,
1.08E-04,0,-0.022,
1.08E-04,0,-0.02,
1.08E-04,0,-0.026,
1.08E-04,0,-0.022,
1.08E-04,0,-0.026,
1.08E-04,0,-0.022,
1.08E-04,0,-0.026,
1.08E-04,0,-0.026,
1.08E-04,0,-0.028,
1.08E-04,0,-0.03,
1.08E-04,0,-0.03,
1.08E-04,0,-0.03,
1.08E-04,0,-0.036,
1.08E-04,0,-0.036,
1.08E-04,0,-0.038,
1.08E-04,0,-0.036,
1.08E-04,0,-0.036,
1.08E-04,0,-0.038,
1.08E-04,0,-0.038,
1.08E-04,0,-0.036,
1.09E-04,0,-0.038,
1.09E-04,0,-0.036,
1.09E-04,0,-0.036,
1.09E-04,0,-0.032,
1.09E-04,0,-0.036,
1.09E-04,0,-0.032,
1.09E-04,0,-0.032,
1.09E-04,0,-0.026,
1.09E-04,0,-0.032,
1.09E-04,0,-0.028,
1.09E-04,0,-0.028,
1.09E-04,0,-0.022,
1.09E-04,0,-0.022,
1.09E-04,0,-0.016,
1.09E-04,0,-0.024,
1.09E-04,0,-0.012,
1.09E-04,0,-0.014,
1.09E-04,0,-0.008,
1.09E-04,0,-0.012,
1.09E-04,0,-0.004,
1.10E-04,0,-0.006,
1.10E-04,0,0.002,
1.10E-04,0,0.006,
1.10E-04,0,0.004,
1.10E-04,0,0.01,
1.10E-04,0,0.01,
1.10E-04,0,0.014,
1.10E-04,0,0.016,
1.10E-04,0,0.024,
1.10E-04,0,0.02,
1.10E-04,0,0.024,
1.10E-04,0,0.026,
1.10E-04,0,0.026,
1.10E-04,0,0.032,
1.10E-04,0,0.026,
1.10E-04,0,0.04,
1.10E-04,0,0.028,
1.10E-04,0,0.032,
1.10E-04,0,0.042,
1.10E-04,0,0.034,
1.11E-04,0,0.032,
1.11E-04,0,0.036,
1.11E-04,0,0.036,
1.11E-04,0,0.034,
1.11E-04,0,0.034,
1.11E-04,0,0.042,
1.11E-04,0,0.04,
1.11E-04,0,0.028,
1.11E-04,0,0.044,
1.11E-04,0,0.034,
1.11E-04,0,0.032,
1.11E-04,0,0.04,
1.11E-04,0,0.034,
1.11E-04,0,0.034,
1.11E-04,0,0.032,
1.11E-04,0,0.036,
1.11E-04,0,0.03,
1.11E-04,0,0.034,
1.11E-04,0,0.028,
1.11E-04,0,0.034,
1.12E-04,0,0.03,
1.12E-04,0,0.032,
1.12E-04,0,0.026,
1.12E-04,0,0.032,
1.12E-04,0,0.028,
1.12E-04,0,0.026,
1.12E-04,0,0.026,
1.12E-04,0,0.026,
1.12E-04,0,0.024,
1.12E-04,0,0.024,
1.12E-04,0,0.024,
1.12E-04,0,0.02,
1.12E-04,0,0.02,
1.12E-04,0,0.018,
1.12E-04,0,0.014,
1.12E-04,0,0.016,
1.12E-04,0,0.012,
1.12E-04,0,0.01,
1.12E-04,0,0.006,
1.12E-04,0,0.004,
1.13E-04,0,0.002,
1.13E-04,0,0,
1.13E-04,0,0,
1.13E-04,0,-0.006,
1.13E-04,0,-0.008,
1.13E-04,0,-0.01,
1.13E-04,0,-0.014,
1.13E-04,0,-0.014,
1.13E-04,0,-0.02,
1.13E-04,0,-0.022,
1.13E-04,0,-0.024,
1.13E-04,0,-0.024,
1.13E-04,0,-0.028,
1.13E-04,0,-0.028,
1.13E-04,0,-0.036,
1.13E-04,0,-0.03,
1.13E-04,0,-0.034,
1.13E-04,0,-0.038,
1.13E-04,0,-0.04,
1.13E-04,0,-0.038,
1.14E-04,0,-0.046,
1.14E-04,0,-0.04,
1.14E-04,0,-0.046,
1.14E-04,0,-0.04,
1.14E-04,0,-0.048,
1.14E-04,0,-0.04,
1.14E-04,0,-0.05,
1.14E-04,0,-0.038,
1.14E-04,0,-0.046,
1.14E-04,0,-0.04,
1.14E-04,0,-0.046,
1.14E-04,0,-0.036,
1.14E-04,0,-0.04,
1.14E-04,0,-0.034,
1.14E-04,0,-0.036,
1.14E-04,0,-0.032,
1.14E-04,0,-0.032,
1.14E-04,0,-0.028,
1.14E-04,0,-0.024,
1.14E-04,0.04,-0.024,
1.15E-04,0,-0.022,
1.15E-04,0,-0.022,
1.15E-04,0,-0.022,
1.15E-04,0,-0.016,
1.15E-04,0,-0.02,
1.15E-04,0,-0.016,
1.15E-04,0,-0.02,
1.15E-04,0,-0.012,
1.15E-04,0,-0.016,
1.15E-04,0,-0.014,
1.15E-04,0,-0.016,
1.15E-04,0,-0.014,
1.15E-04,0,-0.014,
1.15E-04,0,-0.012,
1.15E-04,0,-0.012,
1.15E-04,0,-0.008,
1.15E-04,0,-0.012,
1.15E-04,0,-0.012,
1.15E-04,0,-0.01,
1.15E-04,0,-0.008,
1.16E-04,0,-0.006,
1.16E-04,0,-0.008,
1.16E-04,0,-0.008,
1.16E-04,0,-0.006,
1.16E-04,0,-0.006,
1.16E-04,0,-0.006,
1.16E-04,0,-0.008,
1.16E-04,0,-0.006,
1.16E-04,0,-0.006,
1.16E-04,0,-0.006,
1.16E-04,0,-0.004,
1.16E-04,0,-0.004,
1.16E-04,0,0,
1.16E-04,0,-0.006,
1.16E-04,0,-0.004,
1.16E-04,0,0.002,
1.16E-04,0,0.002,
1.16E-04,0,0.004,
1.16E-04,0,0.004,
1.16E-04,0,0.008,
1.17E-04,0,0.01,
1.17E-04,0,0.012,
1.17E-04,0,0.012,
1.17E-04,0,0.016,
1.17E-04,0,0.018,
1.17E-04,0,0.022,
1.17E-04,0,0.026,
1.17E-04,0,0.026,
1.17E-04,0,0.026,
1.17E-04,0,0.028,
1.17E-04,0,0.028,
1.17E-04,0,0.032,
1.17E-04,0,0.034,
1.17E-04,0,0.034,
1.17E-04,0,0.034,
1.17E-04,0,0.04,
1.17E-04,0,0.036,
1.17E-04,0,0.044,
1.17E-04,0,0.042,
1.17E-04,0,0.042,
1.18E-04,0,0.042,
1.18E-04,0,0.048,
1.18E-04,0,0.042,
1.18E-04,0,0.048,
1.18E-04,0,0.042,
1.18E-04,0,0.042,
1.18E-04,0,0.042,
1.18E-04,0,0.042,
1.18E-04,0,0.042,
1.18E-04,0,0.04,
1.18E-04,0,0.04,
1.18E-04,0,0.036,
1.18E-04,0,0.038,
1.18E-04,0,0.03,
1.18E-04,0,0.032,
1.18E-04,0,0.026,
1.18E-04,0,0.026,
1.18E-04,0,0.026,
1.18E-04,0,0.02,
1.18E-04,0,0.022,
1.19E-04,0,0.016,
1.19E-04,0,0.018,
1.19E-04,0,0.01,
1.19E-04,0,0.016,
1.19E-04,0.04,0.01,
1.19E-04,0,0.01,
1.19E-04,0,0.004,
1.19E-04,0,0.008,
1.19E-04,0,0.002,
1.19E-04,0,0,
1.19E-04,0,0.004,
1.19E-04,0,-0.004,
1.19E-04,0.04,-0.006,
1.19E-04,0,-0.004,
1.19E-04,0,-0.002,
1.19E-04,0,-0.006,
1.19E-04,0,-0.008,
1.19E-04,0,-0.014,
1.19E-04,0,-0.014,
1.19E-04,0,-0.012,
1.20E-04,0,-0.012,
1.20E-04,0,-0.016,
1.20E-04,0,-0.016,
1.20E-04,0,-0.02,
1.20E-04,0,-0.022,
1.20E-04,0,-0.022,
1.20E-04,0,-0.02,
1.20E-04,0,-0.03,
1.20E-04,0,-0.024,
1.20E-04,0,-0.032,
1.20E-04,0,-0.032,
1.20E-04,0,-0.028,
1.20E-04,0,-0.038,
1.20E-04,0,-0.04,
1.20E-04,0,-0.038,
1.20E-04,0,-0.04,
1.20E-04,0,-0.046,
1.20E-04,0,-0.044,
1.20E-04,0,-0.052,
1.20E-04,0,-0.048,
1.21E-04,0,-0.05,
1.21E-04,0,-0.056,
1.21E-04,0,-0.056,
1.21E-04,0,-0.06,
1.21E-04,0,-0.062,
1.21E-04,0,-0.064,
1.21E-04,0,-0.058,
1.21E-04,0,-0.062,
1.21E-04,0,-0.062,
1.21E-04,0,-0.064,
1.21E-04,0,-0.062,
1.21E-04,0,-0.06,
1.21E-04,0,-0.056,
1.21E-04,0,-0.056,
1.21E-04,0,-0.056,
1.21E-04,0,-0.052,
1.21E-04,0,-0.048,
1.21E-04,0,-0.046,
1.21E-04,0,-0.044,
1.21E-04,0,-0.038,
1.22E-04,0,-0.036,
1.22E-04,0,-0.032,
1.22E-04,0,-0.022,
1.22E-04,0,-0.026,
1.22E-04,0,-0.02,
1.22E-04,0,-0.016,
1.22E-04,0,-0.012,
1.22E-04,0,-0.01,
1.22E-04,0,0,
1.22E-04,0,0,
1.22E-04,0,0.002,
1.22E-04,0,0.008,
1.22E-04,0,0.01,
1.22E-04,0,0.016,
1.22E-04,0,0.018,
1.22E-04,0,0.018,
1.22E-04,0,0.026,
1.22E-04,0,0.028,
1.22E-04,0,0.032,
1.22E-04,0,0.032,
1.23E-04,0.04,0.034,
1.23E-04,0,0.034,
1.23E-04,0,0.04,
1.23E-04,0,0.04,
1.23E-04,0,0.042,
1.23E-04,0,0.04,
1.23E-04,0,0.044,
1.23E-04,0,0.044,
1.23E-04,0,0.048,
1.23E-04,0,0.044,
1.23E-04,0,0.044,
1.23E-04,0,0.044,
1.23E-04,0,0.04,
1.23E-04,0,0.046,
1.23E-04,0,0.04,
1.23E-04,0,0.044,
1.23E-04,0,0.04,
1.23E-04,0,0.04,
1.23E-04,0,0.034,
1.23E-04,0,0.036,
1.24E-04,0,0.034,
1.24E-04,0,0.032,
1.24E-04,0,0.026,
1.24E-04,0,0.028,
1.24E-04,0,0.026,
1.24E-04,0,0.024,
1.24E-04,0,0.018,
1.24E-04,0,0.018,
1.24E-04,0,0.012,
1.24E-04,0,0.012,
1.24E-04,0,0.012,
1.24E-04,0,0.01,
1.24E-04,0.04,0.004,
1.24E-04,0,0.008,
1.24E-04,0,0,
1.24E-04,0,0.002,
1.24E-04,0,-0.002,
1.24E-04,0,0.004,
1.24E-04,0,-0.008,
1.24E-04,0,0.004,
1.25E-04,0,-0.006,
1.25E-04,0,0,
1.25E-04,0,-0.002,
1.25E-04,0,0,
1.25E-04,0,0,
1.25E-04,0,0.002,
1.25E-04,0,-0.004,
1.25E-04,0,0.008,
1.25E-04,0,-0.006,
1.25E-04,0,0.002,
1.25E-04,0,0.004,
1.25E-04,0,0.002,
1.25E-04,0,0.008,
1.25E-04,0,0.002,
1.25E-04,0,0.004,
1.25E-04,0,0.004,
1.25E-04,0,0.016,
1.25E-04,0,0.012,
1.25E-04,0,0.002,
1.25E-04,0,0.018,
1.26E-04,0,0.008,
1.26E-04,0,0.012,
1.26E-04,0,0.014,
1.26E-04,0,0.01,
1.26E-04,0,0.012,
1.26E-04,0,0.018,
1.26E-04,0,0.008,
1.26E-04,0,0.012,
1.26E-04,0,0.018,
1.26E-04,0,0.008,
1.26E-04,0,0.01,
1.26E-04,0,0.01,
1.26E-04,0,0.014,
1.26E-04,0,0.004,
1.26E-04,0,0.008,
1.26E-04,0,0.002,
1.26E-04,0,0.002,
1.26E-04,0,0.002,
1.26E-04,0,0,
1.26E-04,0,-0.004,
1.27E-04,0,-0.008,
1.27E-04,0,-0.01,
1.27E-04,0,-0.012,
1.27E-04,0,-0.012,
1.27E-04,0,-0.02,
1.27E-04,0,-0.018,
1.27E-04,0,-0.024,
1.27E-04,0,-0.022,
1.27E-04,0,-0.03,
1.27E-04,0,-0.028,
1.27E-04,0,-0.032,
1.27E-04,0,-0.032,
1.27E-04,0,-0.036,
1.27E-04,0,-0.036,
1.27E-04,0.04,-0.04,
1.27E-04,0,-0.042,
1.27E-04,0,-0.046,
1.27E-04,0,-0.04,
1.27E-04,0,-0.048,
1.27E-04,0,-0.044,
1.28E-04,0,-0.05,
1.28E-04,0,-0.048,
1.28E-04,0,-0.052,
1.28E-04,0,-0.048,
1.28E-04,0,-0.052,
1.28E-04,0,-0.048,
1.28E-04,0,-0.048,
1.28E-04,0,-0.046,
1.28E-04,0,-0.046,
1.28E-04,0,-0.046,
1.28E-04,0,-0.044,
1.28E-04,0,-0.038,
1.28E-04,0,-0.038,
1.28E-04,0,-0.032,
1.28E-04,0,-0.032,
1.28E-04,0,-0.024,
1.28E-04,0,-0.024,
1.28E-04,0,-0.02,
1.28E-04,0,-0.016,
1.28E-04,0,-0.01,
1.29E-04,0,-0.008,
1.29E-04,0,-0.004,
1.29E-04,0,0,
1.29E-04,0,0.008,
1.29E-04,0,0.008,
1.29E-04,0,0.012,
1.29E-04,0,0.014,
1.29E-04,0,0.02,
1.29E-04,0,0.022,
1.29E-04,0,0.026,
1.29E-04,0,0.026,
1.29E-04,0,0.03,
1.29E-04,0,0.028,
1.29E-04,0,0.034,
1.29E-04,0,0.03,
1.29E-04,0,0.038,
1.29E-04,0,0.034,
1.29E-04,0,0.036,
1.29E-04,0,0.032,
1.29E-04,0,0.034,
1.30E-04,0,0.034,
1.30E-04,0,0.034,
1.30E-04,0,0.032,
1.30E-04,0,0.028,
1.30E-04,0,0.028,
1.30E-04,0,0.024,
1.30E-04,0,0.024,
1.30E-04,0,0.02,
1.30E-04,0,0.02,
1.30E-04,0,0.012,
1.30E-04,0,0.01,
1.30E-04,0,0.01,
1.30E-04,0,0.004,
1.30E-04,0,0.004,
1.30E-04,0,0,
1.30E-04,0,0,
1.30E-04,0,-0.004,
1.30E-04,0,-0.006,
1.30E-04,0,-0.01,
1.30E-04,0,-0.012,
1.31E-04,0,-0.014,
1.31E-04,0,-0.016,
1.31E-04,0,-0.02,
1.31E-04,0,-0.02,
1.31E-04,0,-0.022,
1.31E-04,0,-0.024,
1.31E-04,0,-0.024,
1.31E-04,0,-0.028,
1.31E-04,0,-0.03,
1.31E-04,0,-0.028,
1.31E-04,0,-0.03,
1.31E-04,0,-0.03,
1.31E-04,0,-0.03,
1.31E-04,0,-0.034,
1.31E-04,0,-0.03,
1.31E-04,0,-0.032,
1.31E-04,0,-0.03,
1.31E-04,0,-0.032,
1.31E-04,0,-0.026,
1.31E-04,0,-0.03,
1.32E-04,0,-0.022,
1.32E-04,0,-0.028,
1.32E-04,0,-0.022,
1.32E-04,0,-0.02,
1.32E-04,0,-0.016,
1.32E-04,0,-0.016,
1.32E-04,0,-0.014,
1.32E-04,0,-0.012,
1.32E-04,0,-0.008,
1.32E-04,0,-0.004,
1.32E-04,0,-0.006,
1.32E-04,0,0.002,
1.32E-04,0,0.002,
1.32E-04,0,0.008,
1.32E-04,0,0.01,
1.32E-04,0,0.014,
1.32E-04,0,0.016,
1.32E-04,0,0.018,
1.32E-04,0,0.024,
1.32E-04,0,0.026,
1.33E-04,0,0.028,
1.33E-04,0,0.034,
1.33E-04,0,0.034,
1.33E-04,0,0.04,
1.33E-04,0,0.04,
1.33E-04,0,0.048,
1.33E-04,0,0.042,
1.33E-04,0,0.052,
1.33E-04,0,0.048,
1.33E-04,0,0.054,
1.33E-04,0,0.052,
1.33E-04,0,0.056,
1.33E-04,0,0.056,
1.33E-04,0,0.058,
1.33E-04,0,0.058,
1.33E-04,0,0.06,
1.33E-04,0,0.058,
1.33E-04,0,0.06,
1.33E-04,0,0.058,
1.33E-04,0,0.06,
1.34E-04,0,0.058,
1.34E-04,0,0.06,
1.34E-04,0,0.058,
1.34E-04,0,0.058,
1.34E-04,0,0.054,
1.34E-04,0,0.056,
1.34E-04,0,0.052,
1.34E-04,0,0.052,
1.34E-04,0,0.048,
1.34E-04,0,0.046,
1.34E-04,0,0.04,
1.34E-04,0,0.042,
1.34E-04,0,0.034,
1.34E-04,0,0.034,
1.34E-04,0,0.026,
1.34E-04,0,0.026,
1.34E-04,0,0.02,
1.34E-04,0,0.018,
1.34E-04,0,0.01,
1.34E-04,0,0.01,
1.35E-04,0,0,
1.35E-04,0,0,
1.35E-04,0,-0.008,
1.35E-04,0,-0.012,
1.35E-04,0,-0.016,
1.35E-04,0,-0.022,
1.35E-04,0,-0.028,
1.35E-04,0,-0.036,
1.35E-04,0,-0.028,
1.35E-04,0,-0.056,
1.35E-04,0,-0.042,
1.35E-04,0,-0.046,
1.35E-04,0,-0.064,
1.35E-04,0,-0.056,
1.35E-04,0,-0.07,
1.35E-04,0,-0.07,
1.35E-04,0,-0.078,
1.35E-04,0,-0.078,
1.35E-04,0,-0.088,
1.35E-04,0,-0.08,
1.36E-04,0,-0.092,
1.36E-04,0,-0.088,
1.36E-04,0,-0.096,
1.36E-04,0,-0.092,
1.36E-04,0,-0.094,
1.36E-04,0,-0.096,
1.36E-04,0,-0.094,
1.36E-04,0.04,-0.096,
1.36E-04,0,-0.094,
1.36E-04,0,-0.092,
1.36E-04,0,-0.088,
1.36E-04,0,-0.088,
1.36E-04,0,-0.084,
1.36E-04,0,-0.08,
1.36E-04,0,-0.08,
1.36E-04,0,-0.072,
1.36E-04,0,-0.07,
1.36E-04,0,-0.066,
1.36E-04,0,-0.062,
1.36E-04,0,-0.056,
1.37E-04,0,-0.048,
1.37E-04,0,-0.046,
1.37E-04,0,-0.038,
1.37E-04,0,-0.038,
1.37E-04,0,-0.028,
1.37E-04,0,-0.024,
1.37E-04,0,-0.014,
1.37E-04,0,-0.014,
1.37E-04,0,-0.008,
1.37E-04,0,-0.004,
1.37E-04,0,0.002,
1.37E-04,0,0.008,
1.37E-04,0,0.016,
1.37E-04,0,0.016,
1.37E-04,0,0.02,
1.37E-04,0,0.024,
1.37E-04,0,0.028,
1.37E-04,0,0.028,
1.37E-04,0,0.03,
1.37E-04,0,0.034,
1.38E-04,0,0.034,
1.38E-04,0,0.034,
1.38E-04,0,0.034,
1.38E-04,0,0.04,
1.38E-04,0,0.032,
1.38E-04,0,0.036,
1.38E-04,0,0.032,
1.38E-04,0,0.034,
1.38E-04,0,0.03,
1.38E-04,0,0.028,
1.38E-04,0,0.02,
1.38E-04,0,0.026,
1.38E-04,0,0.018,
1.38E-04,0,0.018,
1.38E-04,0,0.012,
1.38E-04,0,0.012,
1.38E-04,0,0.008,
1.38E-04,0,0.008,
1.38E-04,0,0.006,
1.38E-04,0,-0.002,
1.39E-04,0,0,
1.39E-04,0,-0.008,
1.39E-04,0,-0.006,
1.39E-04,0,-0.012,
1.39E-04,0,-0.006,
1.39E-04,0,-0.012,
1.39E-04,0,-0.014,
1.39E-04,0,-0.012,
1.39E-04,0,-0.014,
1.39E-04,0,-0.012,
1.39E-04,0,-0.012,
1.39E-04,0,-0.012,
1.39E-04,0,-0.008,
1.39E-04,0,-0.006,
1.39E-04,0,0,
1.39E-04,0,-0.002,
1.39E-04,0,0.002,
1.39E-04,0,0.006,
1.39E-04,0,0.01,
1.39E-04,0,0.018,
1.40E-04,0,0.024,
1.40E-04,0,0.028,
1.40E-04,0.04,0.032,
1.40E-04,0,0.042,
1.40E-04,0,0.048,
1.40E-04,0,0.05,
1.40E-04,0,0.056,
1.40E-04,0,0.064,
1.40E-04,0,0.068,
1.40E-04,0,0.076,
1.40E-04,0,0.08,
1.40E-04,0,0.088,
1.40E-04,0,0.092,
1.40E-04,0,0.09,
1.40E-04,0,0.106,
1.40E-04,0,0.106,
1.40E-04,0,0.108,
1.40E-04,0,0.12,
1.40E-04,0.04,0.114,
1.40E-04,0,0.12,
1.41E-04,0.04,0.124,
1.41E-04,0,0.122,
1.41E-04,0,0.12,
1.41E-04,0,0.116,
1.41E-04,0,0.124,
1.41E-04,0,0.122,
1.41E-04,0,0.114,
1.41E-04,0,0.122,
1.41E-04,0,0.112,
1.41E-04,0,0.1,
1.41E-04,0,0.1,
1.41E-04,0,0.092,
1.41E-04,0,0.084,
1.41E-04,0,0.078,
1.41E-04,0,0.068,
1.41E-04,0,0.058,
1.41E-04,0.04,0.048,
1.41E-04,0,0.04,
1.41E-04,0,0.026,
1.41E-04,0,0.016,
1.42E-04,0,0.004,
1.42E-04,0,-0.008,
1.42E-04,0.04,-0.016,
1.42E-04,0,-0.03,
1.42E-04,0,-0.046,
1.42E-04,0,-0.056,
1.42E-04,0,-0.068,
1.42E-04,0,-0.08,
1.42E-04,0,-0.088,
1.42E-04,0,-0.102,
1.42E-04,0,-0.11,
1.42E-04,0,-0.124,
1.42E-04,0.04,-0.13,
1.42E-04,0,-0.142,
1.42E-04,0,-0.152,
1.42E-04,0,-0.158,
1.42E-04,0,-0.166,
1.42E-04,0,-0.168,
1.42E-04,0,-0.176,
1.42E-04,0,-0.18,
1.43E-04,0,-0.184,
1.43E-04,0,-0.188,
1.43E-04,0,-0.188,
1.43E-04,0,-0.188,
1.43E-04,0,-0.184,
1.43E-04,0,-0.188,
1.43E-04,0,-0.182,
1.43E-04,0,-0.176,
1.43E-04,0,-0.172,
1.43E-04,0,-0.166,
1.43E-04,0,-0.16,
1.43E-04,0,-0.152,
1.43E-04,0,-0.144,
1.43E-04,0,-0.134,
1.43E-04,0,-0.126,
1.43E-04,0,-0.112,
1.43E-04,0,-0.106,
1.43E-04,0,-0.092,
1.43E-04,0,-0.084,
1.43E-04,0,-0.07,
1.44E-04,0,-0.06,
1.44E-04,0,-0.044,
1.44E-04,0,-0.038,
1.44E-04,0,-0.018,
1.44E-04,0,-0.012,
1.44E-04,0,0.004,
1.44E-04,0,0.012,
1.44E-04,0,0.026,
1.44E-04,0,0.034,
1.44E-04,0,0.05,
1.44E-04,0,0.058,
1.44E-04,0,0.072,
1.44E-04,0,0.072,
1.44E-04,0,0.086,
1.44E-04,0,0.088,
1.44E-04,0,0.098,
1.44E-04,0,0.106,
1.44E-04,0,0.106,
1.44E-04,0,0.11,
1.44E-04,0,0.116,
1.45E-04,0,0.116,
1.45E-04,0,0.116,
1.45E-04,0,0.118,
1.45E-04,0,0.114,
1.45E-04,0,0.114,
1.45E-04,0,0.108,
1.45E-04,0,0.104,
1.45E-04,0,0.104,
1.45E-04,0,0.092,
1.45E-04,0,0.092,
